State County Code,Year,RH_DP
01033,2009,82.88935814189193
02068,2009,65.55596008219177
04003,2009,43.5274280219178
04005,2009,39.01267770410962
04013,2009,29.4434042057613
04017,2009,39.660909980769226
04019,2009,30.264623385650193
05119,2009,52.98878796164381
06007,2009,56.615063141552525
06015,2009,76.24491834105956
06019,2009,60.599905857558106
06021,2009,55.13051915833334
06023,2009,73.87059848199449
06025,2009,40.787312457534235
06027,2009,27.924522916947247
06029,2009,52.864754221458114
06033,2009,64.01022103926935
06037,2009,61.78200103964619
06039,2009,60.550883172602774
06041,2009,85.81538125816992
06043,2009,50.878259380382815
06057,2009,40.8258604945652
06059,2009,58.90450912465756
06061,2009,58.84128089041099
06065,2009,50.51769965567992
06067,2009,63.7524287608696
06069,2009,52.77890069863013
06071,2009,47.65313019073984
06073,2009,61.15348907762565
06077,2009,61.34887801643835
06083,2009,64.98043567397262
06089,2009,59.630588605479474
06107,2009,56.22195269315069
06111,2009,59.80816715466447
08031,2009,47.77041438904107
08067,2009,52.045716254634186
08069,2009,50.52157792977526
08077,2009,38.86520863921569
08083,2009,40.29063928767124
09001,2009,57.42732238591542
09003,2009,55.99794249444444
09005,2009,58.17908473636363
12086,2009,79.19626288728317
12129,2009,79.68146001977401
13089,2009,74.19528389178085
13213,2009,75.89715115342463
13215,2009,75.94219504109593
13223,2009,74.3722496493151
13245,2009,68.88358877747253
13247,2009,79.70036456986298
15001,2009,89.05090655479452
16001,2009,69.1050504666666
16009,2009,72.68374572268907
16017,2009,68.69330643103449
16023,2009,55.45834250136992
16049,2009,54.569145284018234
16055,2009,64.94509279757087
16059,2009,63.574620931506786
16069,2009,47.99413861931028
16077,2009,80.56073442372882
16079,2009,71.408421815562
16083,2009,67.21387363736264
17023,2009,61.69702652066109
17031,2009,79.76155023561638
17097,2009,79.76157075616439
18003,2009,72.13412533057854
18015,2009,80.16737863456093
18019,2009,62.162245230136826
18065,2009,74.71020790958906
18071,2009,69.94136482191782
18073,2009,40.01341527146815
18089,2009,61.32731354803294
18091,2009,44.13875746706587
18097,2009,66.72658222209436
18127,2009,40.974355020408176
18129,2009,58.96966717671231
18141,2009,76.08472221917802
18173,2009,62.7963227261237
19033,2009,83.25761698060937
19045,2009,85.69303654794521
19113,2009,57.43355274337897
19137,2009,84.31875618630136
19147,2009,87.53545128767124
19153,2009,75.42977115934058
19163,2009,81.92723257351595
19177,2009,82.96541095890413
21013,2009,84.67275903267974
21043,2009,59.896946069060846
21061,2009,71.64624556198343
21111,2009,64.1096043643836
21183,2009,58.81065547471916
22033,2009,74.69277785342467
22047,2009,77.68119381643835
23005,2009,73.87568759305992
23009,2009,77.84108679189684
24003,2009,66.30078873841066
24005,2009,64.55850213416326
24015,2009,62.143919924528234
24023,2009,67.88645210220994
24025,2009,63.564114323691435
24029,2009,67.13232496577952
24033,2009,64.93639921045192
24047,2009,83.32059137419354
25001,2009,71.02749510684927
25005,2009,68.99521402739724
25009,2009,69.22409684417035
25013,2009,64.68707679670325
25015,2009,69.48674274794521
25017,2009,65.93094645479447
25021,2009,67.04964035714283
25025,2009,71.59823440528633
25027,2009,68.48526907945207
26005,2009,72.60242972108846
26099,2009,71.33407834794524
26153,2009,78.09898893972607
26163,2009,65.55454744431889
27137,2009,75.95066289315064
29510,2009,71.64447663561643
30029,2009,71.59673033150688
30035,2009,60.391614731543626
31165,2009,64.8292881477273
32021,2009,36.11253377507159
32033,2009,41.89836014999996
33011,2009,75.36005430434783
34021,2009,70.69920743287675
35015,2009,43.85713177419354
35043,2009,40.72379183389835
36001,2009,62.86219385479455
36005,2009,75.77705806575347
36013,2009,74.66099338219178
36015,2009,68.52294521917811
36027,2009,65.87400333698626
36029,2009,71.79729797242642
36031,2009,75.77630837260277
36033,2009,71.50412297297292
36041,2009,74.82317621369862
36043,2009,84.30106706849314
36053,2009,84.91665803013699
36055,2009,65.06531666575343
36059,2009,70.93440043287671
36063,2009,76.0533268027397
36067,2009,72.34229524712644
36071,2009,70.1094893423077
36079,2009,77.18793945753424
36081,2009,71.06763179726025
36083,2009,73.84338493424659
36085,2009,62.297772467787155
36093,2009,76.73600143093918
36101,2009,79.065024782967
36103,2009,75.411321230137
36111,2009,72.13006254794522
36119,2009,73.68015511726381
37011,2009,78.8649542138728
37051,2009,70.46539749315068
37067,2009,139.16576511111114
37075,2009,77.65114062658226
37081,2009,70.53124150746264
37107,2009,74.09759958630137
37119,2009,45.25992679178082
37173,2009,71.60997123561644
37183,2009,70.98735150720465
38007,2009,66.33917824127903
38013,2009,66.86357501114202
38017,2009,74.06357268493147
39009,2009,76.5130179561644
39035,2009,79.60828394565216
39103,2009,69.28226104918033
40001,2009,71.19291962253524
40015,2009,32.30697792097261
40021,2009,62.838258642857106
40071,2009,64.60173037464791
40081,2009,60.847144739726
40097,2009,63.824627711538454
40101,2009,68.12320500323627
40115,2009,63.56938290000001
40135,2009,66.61138259999996
41013,2009,61.00415309523809
41017,2009,59.30991391216218
41029,2009,70.0924820602739
41035,2009,60.609549317808195
41051,2009,69.94408770410956
41061,2009,62.2119898465753
41067,2009,66.53961749180328
41071,2009,77.66679692156859
44003,2009,80.06797088043483
44007,2009,69.99217699999997
45079,2009,78.80000000000001
46033,2009,55.4656491863014
47009,2009,75.02885151917808
47085,2009,69.96080838277503
47145,2009,75.66069306917292
47155,2009,79.99196865201466
48043,2009,38.18533594520546
48113,2009,54.20099924383565
48121,2009,55.63860101232869
48139,2009,57.49023568904107
48141,2009,32.841663202243566
48167,2009,67.87075380555557
48201,2009,63.701242726860556
48245,2009,66.69269863812151
48257,2009,59.59092082602744
48349,2009,61.046792388451436
48439,2009,55.78403010410953
49003,2009,55.472022949101806
49011,2009,59.2262071652661
49035,2009,57.34073555162663
49037,2009,38.131412536986325
49045,2009,56.39252387869826
49047,2009,40.89727403703703
49053,2009,33.71797835654596
50003,2009,67.19384523204417
50007,2009,62.42490457339899
50021,2009,65.56176490958903
51113,2009,72.19331815877439
51163,2009,70.85344946027392
53009,2009,77.17967516528927
53011,2009,75.57558218481006
53033,2009,71.80492702439028
53053,2009,81.97773661369864
53057,2009,76.8749369940829
55041,2009,73.55520790718565
56005,2009,62.1674138721671
56007,2009,72.11163267142857
56009,2009,53.8408394970414
56011,2009,62.96040349431817
56013,2009,56.028422294372284
56019,2009,61.662328757534254
56023,2009,63.549524487671185
56033,2009,62.39774938767118
56035,2009,62.11297172397258
56037,2009,52.75658734759614
56039,2009,69.04754485753413
56041,2009,56.19828766027398
56045,2009,59.14161328767127
80006,2009,34.161300335773085
