State County Code,Year,RH_DP
02068,2005,68.40205977260277
02188,2005,67.38115224603176
04003,2005,42.089587599999994
04005,2005,44.50375522465753
04013,2005,39.080027827397245
04017,2005,41.3940263453039
04019,2005,34.04163364015706
06007,2005,60.385703821004526
06019,2005,63.61888907247704
06021,2005,61.9961868493151
06023,2005,87.92869749549554
06025,2005,41.186731120547925
06027,2005,32.064894968452386
06029,2005,56.63959040124318
06033,2005,67.92031848304315
06037,2005,69.1376003165856
06039,2005,65.3331833780822
06041,2005,81.45345986832733
06043,2005,63.23654331185268
06051,2005,35.228735983561656
06057,2005,48.901878538043455
06059,2005,75.55918827065526
06061,2005,65.50905931666668
06065,2005,66.03974899330656
06067,2005,68.48143006832302
06069,2005,63.159160424657586
06071,2005,53.44812022260503
06073,2005,71.71857032962966
06077,2005,66.30234763287667
06083,2005,70.17496094246577
06089,2005,64.76486363835622
06107,2005,62.577789163980974
06111,2005,68.7188284200386
08031,2005,46.76750277437328
08067,2005,53.23425846808508
08069,2005,50.44496401643837
08077,2005,45.787638734246556
08083,2005,43.97687609041097
09001,2005,41.85424842222222
09003,2005,38.848844299270084
09005,2005,38.377895900849865
09009,2005,42.92879675706214
12086,2005,78.03958563068187
12129,2005,79.54411407692308
13089,2005,74.88156983972604
13213,2005,72.53475251396652
13223,2005,70.84751930958902
13247,2005,77.38119305753428
15001,2005,87.3014912260274
16001,2005,60.35483256318682
16005,2005,65.1148007818792
16009,2005,76.50477590934067
16017,2005,76.17294409589043
16023,2005,49.1747246814404
16027,2005,62.558773649315086
16049,2005,52.70657586666662
16055,2005,68.91077427945206
16059,2005,63.1428637278481
16069,2005,50.270837142572205
16077,2005,62.63963992307687
16079,2005,75.65059775414367
17023,2005,74.91450225753427
17031,2005,67.6637591135734
17097,2005,76.69671525816992
17197,2005,85.93371099178081
18003,2005,67.53112940273978
18015,2005,77.79782505586594
18019,2005,71.82448199117641
18065,2005,76.76550365205483
18071,2005,74.89840480000001
18073,2005,42.69278546388892
18089,2005,74.28704593698633
18091,2005,41.64061366246057
18097,2005,68.4425496397775
18127,2005,41.718905827397286
18129,2005,73.60933136746984
18141,2005,69.77917566022097
18173,2005,74.29882236438357
19113,2005,54.565929084239144
20091,2005,73.51862705753423
20103,2005,69.4288528520548
20107,2005,75.64220025641029
20173,2005,63.13960029315068
20191,2005,66.04287021917808
20195,2005,67.01919160439557
20209,2005,67.36323509065933
21061,2005,70.14105617260276
21111,2005,64.50491906027395
21183,2005,60.32620458708708
21193,2005,58.258732232394365
22033,2005,76.28121326713291
22047,2005,81.18546793009115
23005,2005,85.34553076470587
23009,2005,75.84811522099443
23031,2005,75.76469551094887
24003,2005,72.10418524766354
24005,2005,68.29366783026583
24015,2005,70.40721389252337
24023,2005,70.29086014010987
24025,2005,71.73408610981313
24029,2005,79.74110698333335
24033,2005,72.08589632946641
25001,2005,85.78139133150684
25009,2005,72.79409141010095
25013,2005,66.00204398113208
25017,2005,69.43095816519175
25021,2005,83.00451357768922
25025,2005,72.71025546986301
26005,2005,80.0236568901099
26099,2005,72.00000000277008
26153,2005,77.66491275068493
26163,2005,63.884429064870766
27137,2005,71.64030828219177
29095,2005,64.15437928260867
29183,2005,70.30157819636364
29510,2005,65.84945144657537
30029,2005,73.50888126849311
32033,2005,48.38487980821917
34007,2005,62.590551356545966
34021,2005,70.11044194246574
35001,2005,40.3355643964335
35043,2005,43.624893624277476
36001,2005,73.37143669696967
36005,2005,73.49456022038571
36013,2005,74.83891148071632
36015,2005,69.8027258705234
36027,2005,74.32017660330575
36029,2005,72.67697425023
36031,2005,74.64016784297522
36033,2005,75.81615252661067
36041,2005,81.57748142699731
36043,2005,82.34576222589534
36053,2005,82.84559067493116
36055,2005,67.04458796694219
36059,2005,71.19733034710737
36063,2005,75.08008443801657
36067,2005,72.11283630303032
36079,2005,75.78498987603301
36081,2005,60.66930009815951
36083,2005,73.21852953910617
36085,2005,66.12124864658634
36093,2005,76.43609513774102
36103,2005,78.5753345287671
36111,2005,77.31801012121208
36119,2005,74.22076569421489
37011,2005,81.68521994736848
37051,2005,70.42441578443115
37067,2005,41.06073858757061
37075,2005,83.19084944444448
37081,2005,72.17865213173658
37087,2005,74.63198085416667
37107,2005,75.84354497256099
37119,2005,56.42748495616438
37173,2005,71.26929939520963
37183,2005,64.67936110606068
38007,2005,62.873369077142854
38013,2005,68.75821605753416
38017,2005,71.00514656473828
38053,2005,63.23856373424659
40001,2005,68.45337836532507
40021,2005,47.44258418630134
40071,2005,65.70513059452057
40097,2005,61.42011187945202
40115,2005,64.04700803856748
41029,2005,69.14771691232883
41051,2005,71.2669793342466
41061,2005,58.171596070027945
44003,2005,77.2503215764706
44007,2005,69.63937298898674
46033,2005,50.27803316246498
46071,2005,56.884287076712404
47009,2005,74.18442662337664
47155,2005,77.65282269117648
48043,2005,41.58254923013696
48061,2005,79.93991866666667
48113,2005,52.097738592032975
48121,2005,55.14903527260277
48139,2005,54.9898508109589
48141,2005,35.86775472098841
48167,2005,66.6298219694444
48201,2005,62.80152058577172
48245,2005,63.22371144680853
48257,2005,56.45345779143639
48323,2005,56.98112256363634
48439,2005,54.501045749315104
49003,2005,58.958398563739365
49011,2005,57.87617359306
49013,2005,51.8695608821918
49035,2005,62.392785536986345
49037,2005,41.80860456438358
49045,2005,50.48335222935781
49047,2005,53.43729237209302
49053,2005,41.4610606067073
50007,2005,66.25595235714285
51113,2005,73.69403223561639
51163,2005,71.98242010136991
53009,2005,82.36787645762712
53033,2005,75.50393876712326
53039,2005,71.87613586131386
53053,2005,83.86473491506847
53057,2005,77.18275870936328
53059,2005,76.30065757220711
56005,2005,62.17074718869826
56013,2005,64.27111513333334
56019,2005,55.503689960567804
56033,2005,59.3745571516587
56035,2005,57.883658193842685
56039,2005,68.12558881917812
56045,2005,54.25784527146816
80006,2005,38.13423033532932
