State County Code,Year,RH_DP
02068,2010,66.92323301917808
04003,2010,45.7876247445055
04005,2010,45.17917295342467
04013,2010,38.91733069753088
04017,2010,45.208456000000005
04019,2010,34.6370242371699
05119,2010,46.71292414970061
06007,2010,63.22638190593604
06015,2010,78.27204120426839
06019,2010,63.75974361895916
06021,2010,65.40067456986303
06023,2010,74.4687486342282
06025,2010,44.97227687397258
06027,2010,33.52515609609605
06029,2010,58.046732147540965
06033,2010,71.04533458058609
06037,2010,66.35035489904865
06039,2010,62.92096432958804
06041,2010,88.28729265517248
06043,2010,56.383196578239605
06057,2010,44.99426496629213
06059,2010,61.960673831491775
06061,2010,63.50757433241754
06065,2010,54.64518749252412
06067,2010,67.09994244553245
06069,2010,61.45430036164385
06071,2010,52.393690341998024
06073,2010,66.79358403237742
06077,2010,64.9621576273973
06083,2010,67.8107355287671
06089,2010,66.41734252054796
06107,2010,61.003628372029205
06111,2010,65.08323307626078
08031,2010,45.612393550595236
08067,2010,55.68926691707315
08069,2010,50.22722166369048
08077,2010,42.518471373134325
08083,2010,45.49044856232685
08103,2010,57.10518043960403
09001,2010,59.30900148630141
09003,2010,53.821669639601176
09005,2010,46.30550302012711
09009,2010,65.02890752631579
12086,2010,82.08663485479445
12129,2010,75.29029381917809
13073,2010,73.91553764285715
13089,2010,70.36269805602245
13213,2010,70.62245314730879
13215,2010,72.11006419452063
13223,2010,69.61788228767124
13245,2010,65.65578219999996
13247,2010,75.49680685753424
15001,2010,86.76155314246574
16009,2010,76.41426940547943
16017,2010,73.05619637534245
16023,2010,57.0997127041096
16027,2010,57.480355476377966
16031,2010,43.1842673832335
16049,2010,58.038832063244776
16055,2010,76.12755925753414
16059,2010,64.87546398356164
16069,2010,53.42888341176471
16079,2010,75.73140730303027
16083,2010,59.64621654246579
17023,2010,62.08509447808218
17031,2010,80.63133801408448
17097,2010,80.15222803089884
17163,2010,69.59353737854887
18003,2010,71.34698097808221
18015,2010,78.85447003835615
18019,2010,61.06426969315067
18065,2010,73.69047792307693
18071,2010,68.6636693543956
18073,2010,37.992712414634134
18089,2010,62.679266523330256
18091,2010,45.94998499449038
