State County Code,Year,AQI
16023,2016,39.3756906077348
16027,2016,40.14754098360656
16029,2016,7.490196078431373
16037,2016,16.974137931034484
16041,2016,29.708683473389357
16049,2016,32.68306010928962
16053,2016,13.618090452261306
16055,2016,24.316239316239315
16057,2016,9.87037037037037
16059,2016,46.9478021978022
16069,2016,27.39344262295082
16079,2016,39.89344262295082
16083,2016,18.068181818181817
16085,2016,17.57183908045977
17001,2016,37.33644859813084
17019,2016,40.939890710382514
17023,2016,39.94088669950739
17031,2016,55.63661202185792
17043,2016,43.23651452282158
17049,2016,40.85514018691589
17065,2016,40.97543859649123
17083,2016,42.40338983050847
17085,2016,34.95428571428572
17089,2016,38.6731843575419
17097,2016,38.54913294797688
17099,2016,2.902857142857143
17111,2016,39.790055248618785
17113,2016,39.96448087431694
17115,2016,42.98907103825137
17117,2016,22.96961325966851
17119,2016,47.90983606557377
17133,2016,3.8816326530612244
17143,2016,42.743169398907106
17157,2016,39.91525423728814
17161,2016,35.7667638483965
17163,2016,41.92622950819672
17167,2016,37.862637362637365
17179,2016,16.524216524216524
17185,2016,6.351648351648351
17197,2016,42.6986301369863
17201,2016,37.01977401129943
18003,2016,43.150837988826815
18005,2016,41.66120218579235
18011,2016,44.392265193370164
18013,2016,38.6231884057971
18015,2016,42.67032967032967
18019,2016,44.26027397260274
18027,2016,7.372881355932203
18035,2016,39.79565217391304
18037,2016,35.023622047244096
18039,2016,42.95530726256983
18043,2016,42.330601092896174
18045,2016,5.457142857142857
18051,2016,8.603825136612022
18055,2016,42.94672131147541
18057,2016,42.64066852367688
18063,2016,44.060109289617486
18065,2016,29.941176470588236
18067,2016,37.716923076923074
18069,2016,40.9
18071,2016,43.79234972677595
18081,2016,40.39344262295082
18083,2016,37.977715877437326
18089,2016,44.71584699453552
18091,2016,38.34836065573771
18095,2016,39.399441340782126
18097,2016,51.467213114754095
18105,2016,26.731638418079097
18109,2016,24.360655737704917
18123,2016,46.076502732240435
18125,2016,4.440771349862259
18127,2016,42.076502732240435
18129,2016,42.729281767955804
18141,2016,44.252747252747255
18145,2016,41.89071038251366
18147,2016,34.41525423728814
18157,2016,31.438040345821324
18163,2016,44.08791208791209
18167,2016,47.46448087431694
18169,2016,37.82420749279539
18173,2016,42.7037037037037
18177,2016,5.434426229508197
18183,2016,31.90449438202247
19013,2016,39.88186813186813
19017,2016,35.863849765258216
19033,2016,16.982857142857142
19045,2016,49.95628415300546
19055,2016,26.9453125
19085,2016,38.56603773584906
19103,2016,34.549180327868854
19111,2016,33.991150442477874
19113,2016,41.90983606557377
19137,2016,39.505464480874316
19139,2016,39.0
19147,2016,37.59289617486339
19153,2016,38.67213114754098
19155,2016,29.525547445255473
19163,2016,55.50273224043716
19169,2016,36.7122641509434
19177,2016,43.92622950819672
19181,2016,33.87735849056604
19193,2016,10.743169398907105
20017,2016,23.677966101694917
20057,2016,17.97814207650273
20091,2016,35.83606557377049
20103,2016,36.4060773480663
20133,2016,36.50273224043716
20173,2016,41.36065573770492
20177,2016,37.62021857923497
20181,2016,26.948275862068964
20191,2016,37.46978021978022
20195,2016,38.10928961748634
20209,2016,42.75068493150685
21013,2016,40.18007662835249
21015,2016,39.406639004149376
21019,2016,43.40710382513661
21029,2016,41.139830508474574
21037,2016,45.201101928374655
21043,2016,37.07692307692308
21047,2016,39.54770318021201
21059,2016,46.14207650273224
21061,2016,37.78507462686567
21067,2016,39.38397790055249
21089,2016,25.934426229508198
21091,2016,42.51239669421488
21093,2016,44.89010989010989
21101,2016,44.65300546448088
21111,2016,52.08469945355191
21113,2016,29.095628415300546
21139,2016,39.61153846153846
21145,2016,43.43715846994535
21151,2016,32.02061855670103
21175,2016,38.78356164383562
21185,2016,43.20331950207469
21193,2016,42.52272727272727
21195,2016,42.5
21199,2016,38.98201438848921
21213,2016,40.49794238683128
21221,2016,37.831932773109244
21227,2016,41.52054794520548
21229,2016,39.041782729805014
22005,2016,36.97534246575343
22015,2016,40.71311475409836
22017,2016,38.29661016949152
22019,2016,46.28142076502732
22033,2016,50.39890710382514
22047,2016,40.40710382513661
22051,2016,40.822404371584696
22055,2016,40.89617486338798
22057,2016,37.50273224043716
22063,2016,44.139275766016716
22071,2016,39.076502732240435
22073,2016,36.406976744186046
22077,2016,34.84109589041096
22079,2016,32.794117647058826
22087,2016,46.31967213114754
22093,2016,32.2103825136612
22095,2016,35.38630136986301
22099,2016,39.149584487534625
22103,2016,38.91460055096419
22105,2016,29.162393162393162
22109,2016,28.508333333333333
22121,2016,41.34426229508197
23001,2016,31.424581005586592
23003,2016,35.431693989071036
23005,2016,36.60382513661202
23007,2016,17.530259365994237
23009,2016,37.78415300546448
23011,2016,28.566343042071196
23013,2016,36.06629834254144
23017,2016,33.80440771349862
23019,2016,37.35792349726776
23029,2016,33.057377049180324
23031,2016,33.512367491166074
24003,2016,46.98876404494382
24005,2016,51.36065573770492
24009,2016,45.1588785046729
24013,2016,45.33018867924528
24015,2016,44.57660167130919
24017,2016,45.54929577464789
24019,2016,42.58743169398907
24021,2016,46.800947867298575
24023,2016,39.744505494505496
24025,2016,44.97214484679666
24027,2016,39.25479452054795
24029,2016,40.04761904761905
24031,2016,39.05797101449275
24033,2016,47.01092896174863
24043,2016,42.32193732193732
24510,2016,46.05191256830601
25001,2016,37.22375690607735
25003,2016,28.65070422535211
25005,2016,38.63661202185792
25007,2016,36.25141242937853
25009,2016,39.942622950819676
25011,2016,37.11748633879781
25013,2016,41.28142076502732
25015,2016,39.73259052924791
25017,2016,34.6353591160221
25021,2016,39.07397260273972
25023,2016,37.557377049180324
25025,2016,43.91530054644809
25027,2016,41.23224043715847
26005,2016,43.99166666666667
26017,2016,30.591549295774648
26019,2016,41.59411764705882
26021,2016,45.87190082644628
26027,2016,50.31693989071038
26033,2016,32.54849498327759
26037,2016,45.447513812154696
26049,2016,40.18956043956044
26063,2016,40.387978142076506
26065,2016,42.70670391061452
26077,2016,41.170798898071624
26081,2016,43.88251366120219
26083,2016,11.491666666666667
26091,2016,40.84487534626039
26099,2016,44.79835390946502
26101,2016,34.13278008298755
26105,2016,42.666666666666664
26113,2016,38.95890410958904
26115,2016,12.3551912568306
26121,2016,45.70786516853933
26125,2016,43.74590163934426
26139,2016,22.306010928961747
26147,2016,39.97802197802198
26153,2016,32.23428571428571
26157,2016,36.852777777777774
26161,2016,42.80327868852459
26163,2016,56.12841530054645
26165,2016,36.8112676056338
27003,2016,37.01912568306011
27005,2016,27.049861495844876
27007,2016,20.318435754189945
27017,2016,29.25824175824176
27031,2016,15.48314606741573
27035,2016,29.439775910364144
27037,2016,30.617486338797814
27049,2016,34.21495327102804
27053,2016,45.177595628415304
27075,2016,24.065573770491802
27083,2016,29.29494382022472
27095,2016,30.701421800947866
27109,2016,33.887978142076506
27123,2016,31.737704918032787
27137,2016,33.30601092896175
27139,2016,33.56786703601108
27145,2016,31.112021857923498
27163,2016,35.431693989071036
27169,2016,19.29059829059829
27171,2016,32.64542936288089
28011,2016,39.41393442622951
28033,2016,41.07076923076923
28035,2016,35.544642857142854
28043,2016,31.458715596330276
28045,2016,37.238267148014444
28047,2016,38.19777158774373
28049,2016,44.64207650273224
28059,2016,33.035812672176306
28075,2016,37.174528301886795
28081,2016,39.02100840336134
28161,2016,34.05277777777778
29003,2016,40.873831775700936
29019,2016,38.35981308411215
29021,2016,35.12396694214876
29027,2016,39.467289719626166
29037,2016,34.18681318681319
29039,2016,35.97175141242938
29047,2016,38.601108033241
29049,2016,44.44392523364486
29071,2016,3.688976377952756
29077,2016,37.30601092896175
29093,2016,8.385245901639344
29095,2016,39.51092896174863
29097,2016,33.27700831024931
29099,2016,42.068306010928964
29113,2016,41.61214953271028
29137,2016,32.868852459016395
29157,2016,43.953271028037385
29183,2016,29.892857142857142
29186,2016,41.3177570093458
29189,2016,43.931693989071036
29207,2016,27.85123966942149
29213,2016,34.05681818181818
29510,2016,46.97267759562842
30013,2016,26.421348314606742
30027,2016,36.095628415300546
30029,2016,36.24590163934426
30031,2016,31.756830601092897
30047,2016,9.833333333333334
30049,2016,42.97267759562842
30053,2016,37.58196721311475
30063,2016,59.87158469945355
30071,2016,33.98360655737705
30075,2016,38.90983606557377
30077,2016,9.15126050420168
30081,2016,33.61538461538461
30083,2016,36.28688524590164
30085,2016,12.038461538461538
30087,2016,39.24590163934426
30089,2016,14.57910447761194
30091,2016,13.905982905982906
30093,2016,28.868852459016395
30111,2016,23.818181818181817
31025,2016,25.90340909090909
31047,2016,19.083333333333332
31055,2016,43.20765027322405
31079,2016,22.654867256637168
31107,2016,36.40571428571429
31109,2016,35.0749063670412
31153,2016,32.20448179271709
31157,2016,22.60919540229885
31171,2016,12.389380530973451
31177,2016,26.58974358974359
32001,2016,43.64102564102564
32003,2016,63.494535519125684
32005,2016,28.44047619047619
32007,2016,21.06376811594203
32019,2016,43.82102272727273
32023,2016,19.846994535519126
32031,2016,51.822404371584696
32033,2016,44.57617728531856
32510,2016,44.33879781420765
33001,2016,32.3579766536965
33005,2016,37.99180327868852
33007,2016,46.21095890410959
33009,2016,34.20765027322405
33011,2016,39.560109289617486
33013,2016,32.01639344262295
33015,2016,41.057377049180324
34001,2016,39.095628415300546
34003,2016,45.9344262295082
34007,2016,49.96994535519126
34011,2016,41.59836065573771
34013,2016,43.23224043715847
34015,2016,43.30827067669173
34017,2016,44.99726775956284
34019,2016,43.18591549295775
34021,2016,46.17213114754098
34023,2016,44.99180327868852
34025,2016,40.351694915254235
34027,2016,38.05494505494506
34029,2016,40.00276243093923
34031,2016,41.785185185185185
34039,2016,43.41530054644809
34041,2016,41.778688524590166
35001,2016,53.13387978142077
35003,2016,11.166666666666666
35005,2016,17.871794871794872
35013,2016,60.35245901639344
35015,2016,45.58839779005525
35025,2016,42.32142857142857
35027,2016,11.575221238938052
35028,2016,9.277310924369749
35029,2016,20.780555555555555
35039,2016,44.1353591160221
35043,2016,43.97783933518006
35045,2016,46.986338797814206
35049,2016,44.72677595628415
35053,2016,12.676470588235293
35055,2016,13.842541436464089
35061,2016,44.72099447513812
36001,2016,39.150273224043715
36005,2016,44.00273224043716
36013,2016,40.08743169398907
36027,2016,36.39502762430939
36029,2016,44.330601092896174
36031,2016,41.131147540983605
36033,2016,20.05191256830601
36041,2016,33.23906705539358
36043,2016,32.71671388101983
36045,2016,36.394578313253014
36047,2016,30.06830601092896
36055,2016,40.24863387978142
36059,2016,24.983606557377048
36061,2016,45.80054644808743
36063,2016,40.43636363636364
36065,2016,22.980662983425415
36067,2016,36.48360655737705
36071,2016,36.994535519125684
36075,2016,35.82332155477032
36079,2016,37.72576177285318
36081,2016,43.08743169398907
36085,2016,44.224043715846996
36087,2016,40.870523415977964
36091,2016,35.30285714285714
36101,2016,36.8099173553719
36103,2016,43.4207650273224
36109,2016,38.2409972299169
36117,2016,36.78917378917379
36119,2016,41.595628415300546
37003,2016,36.194244604316545
37011,2016,42.74860335195531
37013,2016,3.4622093023255816
37019,2016,15.337837837837839
37021,2016,39.30874316939891
37027,2016,35.13636363636363
37031,2016,36.782874617737
37033,2016,30.455927051671733
37035,2016,37.83798882681564
37051,2016,40.16120218579235
37057,2016,35.95580110497237
37063,2016,42.64207650273224
37065,2016,35.69101123595506
37067,2016,43.385245901639344
37075,2016,46.87323943661972
37077,2016,42.375586854460096
37081,2016,41.86065573770492
37087,2016,41.87547169811321
37095,2016,22.185185185185187
37099,2016,49.09225092250922
37101,2016,40.83552631578947
37105,2016,43.39944903581267
37107,2016,40.310880829015545
37109,2016,45.5260663507109
37113,2016,35.582608695652176
37117,2016,27.873646209386283
37119,2016,48.35245901639344
37121,2016,31.379310344827587
37123,2016,37.81917808219178
37129,2016,30.141274238227147
37145,2016,40.43457943925234
37147,2016,37.986111111111114
37157,2016,43.06603773584906
37159,2016,39.330555555555556
37173,2016,42.45205479452055
37179,2016,45.7799043062201
37183,2016,47.76502732240437
37199,2016,49.549019607843135
38007,2016,34.887978142076506
38013,2016,33.07397260273972
38015,2016,30.95252225519288
38017,2016,35.612021857923494
38025,2016,34.013661202185794
38053,2016,33.5792349726776
38057,2016,32.950819672131146
38065,2016,33.46174863387978
38093,2016,12.390710382513662
38105,2016,33.18852459016394
39001,2016,24.90983606557377
39003,2016,34.297814207650276
39007,2016,26.73497267759563
39009,2016,27.216666666666665
39013,2016,20.8224043715847
39017,2016,46.049180327868854
39023,2016,42.84153005464481
39025,2016,46.622950819672134
39027,2016,47.55924170616114
39029,2016,4.427397260273972
39035,2016,51.904371584699454
39041,2016,43.660377358490564
39047,2016,38.555240793201136
39049,2016,44.27049180327869
39055,2016,49.52803738317757
39057,2016,41.095628415300546
39061,2016,52.549180327868854
39081,2016,49.60109289617486
39083,2016,43.60093896713615
39085,2016,43.27049180327869
39087,2016,40.59016393442623
39089,2016,44.56542056074766
39093,2016,34.1945205479452
39095,2016,39.15846994535519
39097,2016,45.755868544600936
39099,2016,36.71857923497268
39103,2016,40.30939226519337
39105,2016,4.5133689839572195
39109,2016,45.985915492957744
39113,2016,42.23497267759563
39115,2016,3.0853994490358128
39121,2016,39.35919540229885
39133,2016,37.24291497975708
39135,2016,41.96994535519126
39145,2016,20.48087431693989
39151,2016,41.43715846994535
39153,2016,43.71857923497268
39155,2016,39.12841530054645
39165,2016,46.36388888888889
39167,2016,41.66355140186916
39173,2016,43.401869158878505
40001,2016,40.52732240437158
40015,2016,33.802919708029194
40017,2016,35.37709497206704
40019,2016,42.852348993288594
40021,2016,38.44237918215613
40027,2016,41.74794520547945
40031,2016,40.66393442622951
40033,2016,39.886792452830186
40037,2016,39.464071856287426
40039,2016,15.86111111111111
40043,2016,40.2409972299169
40051,2016,9.573426573426573
40069,2016,39.86697247706422
40071,2016,44.27146814404432
40081,2016,37.583561643835615
40087,2016,38.069060773480665
40097,2016,39.214285714285715
40101,2016,20.673076923076923
40109,2016,46.03825136612022
40113,2016,40.08585858585859
40115,2016,40.73497267759563
40121,2016,40.69398907103825
40135,2016,34.285318559556785
40143,2016,47.50819672131148
40147,2016,43.08759124087591
41001,2016,25.016574585635357
41003,2016,19.242268041237114
41005,2016,27.004651162790697
41009,2016,24.112068965517242
41013,2016,27.7816091954023
41017,2016,22.165137614678898
41019,2016,20.09439528023599
41023,2016,28.363636363636363
41025,2016,29.831932773109244
41029,2016,35.775956284153004
41033,2016,30.363387978142075
41035,2016,33.2534435261708
41037,2016,24.836111111111112
41039,2016,36.9344262295082
41043,2016,24.860655737704917
41047,2016,30.764542936288088
41051,2016,32.53005464480874
41059,2016,31.68032786885246
41061,2016,24.343406593406595
41063,2016,22.361344537815125
41065,2016,32.399441340782126
41067,2016,34.69398907103825
42001,2016,45.09836065573771
42003,2016,56.404371584699454
42005,2016,49.07945205479452
42007,2016,48.349726775956285
42011,2016,48.778688524590166
42013,2016,41.46994535519126
42015,2016,38.63687150837989
42017,2016,37.675977653631286
42021,2016,43.95616438356164
42027,2016,42.37431693989071
42029,2016,47.912328767123284
42033,2016,38.828402366863905
42041,2016,38.74246575342466
42043,2016,46.03005464480874
42045,2016,50.94535519125683
42047,2016,38.713872832369944
42049,2016,41.53551912568306
42055,2016,34.05044510385757
42059,2016,39.40281690140845
42063,2016,40.03825136612022
42069,2016,43.576502732240435
42071,2016,51.60109289617486
42073,2016,35.41436464088398
42075,2016,51.221311475409834
42077,2016,46.39071038251366
42079,2016,35.87158469945355
42081,2016,35.83606557377049
42085,2016,45.377049180327866
42089,2016,41.76775956284153
42091,2016,37.26888217522659
42095,2016,51.48087431693989
42101,2016,53.068306010928964
42111,2016,38.42857142857143
42117,2016,40.80054644808743
42123,2016,13.494535519125684
42125,2016,49.57103825136612
42129,2016,47.74863387978142
42133,2016,47.41256830601093
44003,2016,34.88418079096045
44007,2016,44.33606557377049
44009,2016,36.50692520775623
45001,2016,39.20900321543408
45003,2016,40.45867768595041
45007,2016,40.109375
45015,2016,34.984693877551024
45019,2016,38.69722222222222
45021,2016,41.72093023255814
45025,2016,39.58426966292135
45029,2016,36.994169096209916
45031,2016,39.634854771784234
45037,2016,42.52449567723343
45041,2016,32.939655172413794
45043,2016,16.932307692307692
45045,2016,46.256830601092894
45051,2016,25.654411764705884
45063,2016,36.99723756906077
45073,2016,39.54419889502763
45077,2016,45.351351351351354
45079,2016,45.0
45083,2016,44.225071225071225
45091,2016,39.8
46011,2016,34.15890410958904
46013,2016,24.159663865546218
46029,2016,26.363387978142075
46033,2016,39.904371584699454
46065,2016,17.985795454545453
46071,2016,37.1510989010989
46093,2016,33.93715846994535
46099,2016,40.65846994535519
46103,2016,32.631147540983605
46127,2016,36.877049180327866
47001,2016,28.18258426966292
47009,2016,45.057377049180324
47025,2016,38.366279069767444
47037,2016,46.26502732240437
47041,2016,37.99430199430199
47045,2016,25.145833333333332
47065,2016,47.579861111111114
47089,2016,50.64016736401673
47093,2016,47.76229508196721
47099,2016,26.0
47105,2016,48.285714285714285
47107,2016,34.739495798319325
47113,2016,26.93913043478261
47119,2016,26.536363636363635
47125,2016,31.724458204334365
47141,2016,29.508196721311474
47145,2016,35.38461538461539
47155,2016,45.83798882681564
47157,2016,44.38251366120219
47163,2016,50.62568306010929
47165,2016,42.85614035087719
47173,2016,11.05
47187,2016,40.25819672131148
47189,2016,42.84888888888889
48027,2016,38.99452054794521
48029,2016,46.05464480874317
48037,2016,36.608058608058606
48039,2016,39.22677595628415
48043,2016,40.1866295264624
48061,2016,41.97540983606557
48085,2016,39.446280991735534
48109,2016,15.47787610619469
48113,2016,45.99726775956284
48121,2016,44.51912568306011
48135,2016,29.389041095890413
48139,2016,41.58743169398907
48141,2016,53.30874316939891
48149,2016,28.59556786703601
48167,2016,44.38251366120219
48183,2016,36.96994535519126
48201,2016,54.14207650273224
48203,2016,38.10928961748634
48215,2016,39.78142076502732
48221,2016,37.07945205479452
48227,2016,20.642857142857142
48231,2016,35.35245901639344
48233,2016,26.52542372881356
48245,2016,47.13934426229508
48251,2016,43.13725490196079
48257,2016,38.39617486338798
48273,2016,32.928104575163395
48303,2016,22.605042016806724
48309,2016,36.04657534246575
48323,2016,31.288819875776397
48331,2016,3.4761904761904763
48339,2016,44.12021857923497
48349,2016,40.86338797814208
48355,2016,38.560109289617486
48361,2016,36.21311475409836
48367,2016,38.32876712328767
48373,2016,32.24277456647399
48375,2016,21.827868852459016
48381,2016,42.225433526011564
48395,2016,1.7534246575342465
48397,2016,35.952777777777776
48423,2016,36.54371584699454
48439,2016,46.41530054644809
48449,2016,2.0833333333333335
48453,2016,43.93715846994535
48469,2016,33.508620689655174
48479,2016,39.92622950819672
49003,2016,42.86612021857923
49005,2016,46.44808743169399
49007,2016,45.5224358974359
49011,2016,48.58196721311475
49013,2016,47.78415300546448
49017,2016,9.09375
49035,2016,59.23224043715847
49037,2016,44.5972602739726
49045,2016,45.08196721311475
49047,2016,53.10928961748634
49049,2016,54.81147540983606
49053,2016,45.177595628415304
49055,2016,9.466666666666667
49057,2016,53.41256830601093
50003,2016,37.166666666666664
50007,2016,35.31967213114754
50021,2016,36.467213114754095
50025,2016,12.212962962962964
51003,2016,35.96448087431694
51013,2016,39.82513661202186
51033,2016,37.26373626373626
51035,2016,11.918032786885245
51036,2016,29.384615384615383
51041,2016,38.04528301886793
51059,2016,41.021857923497265
51061,2016,36.267605633802816
51069,2016,38.013966480446925
51071,2016,40.71554252199414
51085,2016,40.531400966183575
51087,2016,40.387362637362635
51101,2016,9.482758620689655
51107,2016,34.91803278688525
51113,2016,41.770083102493075
51147,2016,34.78840579710145
51153,2016,30.560109289617486
51161,2016,36.07397260273972
51163,2016,33.40151515151515
51165,2016,33.52732240437158
51179,2016,39.78238341968912
51197,2016,41.05769230769231
51510,2016,16.6045197740113
51520,2016,32.02521008403362
51630,2016,10.983050847457626
51650,2016,34.350828729281766
51670,2016,10.95
51680,2016,28.141666666666666
51710,2016,19.42265193370166
51760,2016,35.69060773480663
51775,2016,31.596491228070175
51800,2016,39.38317757009346
51810,2016,27.81286549707602
51840,2016,10.694915254237289
53001,2016,15.540462427745664
53003,2016,28.795580110497237
53005,2016,31.46448087431694
53007,2016,25.5327868852459
53009,2016,36.31147540983606
53011,2016,30.002732240437158
53013,2016,17.2125748502994
53015,2016,20.887052341597798
53021,2016,15.94277108433735
53025,2016,20.0387811634349
53027,2016,23.03021978021978
53031,2016,19.93103448275862
53033,2016,40.71311475409836
53035,2016,17.532212885154063
53037,2016,26.325136612021858
53039,2016,17.204918032786885
53041,2016,21.398907103825138
53045,2016,22.360655737704917
53047,2016,36.08196721311475
53053,2016,41.00273224043716
53057,2016,32.62568306010929
53061,2016,29.904371584699454
53063,2016,36.743169398907106
53065,2016,31.969945355191257
53067,2016,27.94269340974212
53071,2016,22.029520295202953
53073,2016,25.212034383954155
53075,2016,18.989071038251367
53077,2016,41.166666666666664
54003,2016,41.64313725490196
54009,2016,26.338797814207652
54011,2016,29.66481994459834
54021,2016,32.79479768786127
54025,2016,39.492753623188406
54029,2016,33.25409836065574
54033,2016,31.23076923076923
54039,2016,35.174285714285716
54049,2016,32.78947368421053
54051,2016,32.4171270718232
54061,2016,27.265927977839336
54069,2016,43.62452107279694
54093,2016,37.258426966292134
54107,2016,32.90909090909091
55003,2016,32.410614525139664
55009,2016,34.57377049180328
55021,2016,40.231155778894475
55025,2016,38.74863387978142
55027,2016,39.057377049180324
55029,2016,42.234042553191486
55035,2016,33.860724233983284
55039,2016,40.65608465608466
