State County Code,Year,ALAND,AWATER,INTPTLAT,INTPTLONG
13295,2016,1156146017,1672676,34.735827,-85.305385
13297,2016,843525609,11170129,33.783887,-83.731829
13299,2016,2312572274,39103677,31.050881,-82.421507
13301,2016,736332037,6186048,33.419169,-82.688012
13303,2016,1757188473,15284511,32.971848,-82.798112
13305,2016,1662237979,18136147,31.547845,-81.912376
13307,2016,541613277,2965865,32.046691,-84.553828
13309,2016,765301200,12390212,32.105268,-82.733865
13311,2016,623402121,3912787,34.643776,-83.743417
13313,2016,752293529,1533754,34.801726,-84.968541
13315,2016,978250127,11444179,31.962717,-83.438262
13317,2016,1215973896,11924769,33.779031,-82.747921
13319,2016,1158541303,12003359,32.804266,-83.175512
13321,2016,1478123914,10485470,31.551773,-83.849960
15001,2016,10433637858,2739470030,19.597764,-155.502443
15003,2016,1555561841,4054927822,21.461365,-158.201974
15005,2016,31057603,105764468,21.218764,-156.974010
15007,2016,1605492336,1674244223,22.012038,-159.705965
15009,2016,3008351217,3203291851,20.855931,-156.601550
16001,2016,2726012203,20852173,43.451477,-116.244376
16003,2016,3529649008,17359919,44.877004,-116.461624
16005,2016,2881283705,92111044,42.692921,-112.228982
16007,2016,2525155990,193280240,42.285892,-111.327517
16009,2016,2012070470,18975652,47.218451,-116.633541
16011,2016,5423063386,68526352,43.216357,-112.399206
16013,2016,6831452199,44656297,43.394192,-113.955371
16015,2016,4919835728,19095788,43.987275,-115.715110
16017,2016,4488456904,479483844,48.324634,-116.627443
16019,2016,4832780842,88947134,43.395171,-111.621878
16021,2016,3285990171,24160676,48.773133,-116.524673
16023,2016,5792016720,5258025,43.685101,-113.177631
16025,2016,2782253888,11548052,43.502733,-114.772066
16027,2016,1521351432,42217311,43.623051,-116.708527
16029,2016,4569024832,89186523,42.786072,-111.544273
16031,2016,6644895851,39160597,42.282313,-113.626328
16033,2016,4566614200,2476454,44.290218,-112.354613
16035,2016,6364096635,79541277,46.672570,-115.653500
16037,2016,12749459838,42391021,44.273351,-114.252267
16039,2016,7964175400,68571093,43.394698,-115.471205
16041,2016,1717722680,12152708,42.173609,-111.822965
16043,2016,4827286016,83292561,44.218091,-111.484429
16045,2016,1449853967,12434158,44.061473,-116.398784
16047,2016,1888835916,12569370,42.973185,-114.821420
16049,2016,21956164502,67396774,45.849644,-115.467337
16051,2016,2832825433,31168353,43.796965,-112.318588
16053,2016,1546738019,12894616,42.691395,-114.262086
16055,2016,3205258073,185023363,47.677113,-116.694918
16057,2016,2786468098,2370320,46.818920,-116.730974
16059,2016,11819140606,13957997,44.928506,-113.887042
16061,2016,1240257780,2444326,46.236328,-116.423760
16063,2016,3111623322,11607293,42.986181,-114.153899
16065,2016,1215502311,10500625,43.788614,-111.656993
16067,2016,1961126673,13928335,42.857211,-113.639840
16069,2016,2197058283,21356786,46.333791,-116.760909
16071,2016,3104988709,3995238,42.183895,-112.520449
16073,2016,19854835136,79852114,42.572851,-116.189690
16075,2016,1053857317,8870732,44.002430,-116.750238
16077,2016,3635883507,99214495,42.694126,-112.844407
16079,2016,6831349358,14151831,47.347694,-115.885092
16081,2016,1163374555,2860139,43.760994,-111.211765
16083,2016,4977343860,18198321,42.352309,-114.665639
16085,2016,9492871594,177434181,44.855960,-115.618061
16087,2016,3762902895,53195485,44.448223,-116.797792
17001,2016,2214972287,41784365,39.986052,-91.194961
17003,2016,609996942,44237191,37.183657,-89.349516
17005,2016,984918650,6426353,38.885924,-89.436592
17007,2016,727101576,3339043,42.318983,-88.824295
17009,2016,791518279,4139308,39.962069,-90.750309
17011,2016,2250785992,11578416,41.401304,-89.528377
17013,2016,657402916,77057164,39.164262,-90.666295
17015,2016,1152707885,55841450,42.070900,-89.924189
17017,2016,973345804,20581547,39.969202,-90.245704
17019,2016,2580239890,5585696,40.138980,-88.196996
17021,2016,1837278858,16221514,39.545524,-89.279593
17023,2016,1298674057,8799466,39.332364,-87.791687
17025,2016,1212958828,3278251,38.746832,-88.482344
17027,2016,1227874118,75592335,38.606295,-89.426228
17029,2016,1316459188,4631825,39.513680,-88.220782
17031,2016,2447516257,1786450196,41.894294,-87.645455
17033,2016,1148997687,5667188,39.002769,-87.760621
17035,2016,896203087,2531272,39.273121,-88.240619
17037,2016,1635193082,8568514,41.894612,-88.768991
17039,2016,1029643576,19519851,40.181499,-88.901853
17041,2016,1079156612,1448702,39.766078,-88.222866
17043,2016,848266724,22849391,41.852058,-88.086038
17045,2016,1614531795,1610634,39.679037,-87.747110
17047,2016,576061731,781203,38.417095,-88.047941
17049,2016,1240027660,3183217,39.047945,-88.592849
17051,2016,1855687602,22942188,39.001125,-89.017923
17053,2016,1257719717,1640286,40.596539,-88.224588
17055,2016,1059021102,58413469,37.991848,-88.926246
17057,2016,2241880793,43973314,40.465240,-90.202269
17059,2016,836749960,13238356,37.768677,-88.227964
17061,2016,1406413313,8425393,39.355444,-90.387757
17063,2016,1082749557,32106092,41.292410,-88.401054
17065,2016,1125778616,3174312,38.085226,-88.539005
17067,2016,2055740567,53535827,40.405792,-91.167987
17069,2016,459795959,10489596,37.517852,-88.266148
17071,2016,981273715,42340542,40.814471,-90.941246
17073,2016,2131552064,6862245,41.350021,-90.130838
17075,2016,2893771415,4235076,40.748867,-87.833601
17077,2016,1512739403,47415895,37.786096,-89.381212
17079,2016,1280788077,9334509,39.004874,-88.150763
17081,2016,1479314409,32679991,38.300780,-88.924210
17083,2016,956433109,20324168,39.080192,-90.361365
17085,2016,1556339200,45776828,42.362391,-90.211470
17087,2016,890741063,12811451,37.460709,-88.882131
17089,2016,1347216399,10775726,41.939594,-88.428040
17091,2016,1752310523,12413735,41.139510,-87.861117
17093,2016,829532937,5123221,41.588140,-88.430626
17095,2016,1855506548,8834348,40.930941,-90.213761
17097,2016,1149636500,2394478200,42.326435,-87.436033
17099,2016,2939990002,33693286,41.343341,-88.885931
17101,2016,963936864,5077778,38.718954,-87.730221
17103,2016,1877371253,10599322,41.747442,-89.299351
17105,2016,2704539026,4401355,40.894376,-88.552852
17107,2016,1600758860,2252736,40.129122,-89.365307
17109,2016,1526558088,2012555,40.455808,-90.678954
17111,2016,1562336338,19832927,42.324298,-88.452245
17113,2016,3064861163,7562637,40.494559,-88.844539
17115,2016,1503973502,13409564,39.860237,-88.961529
17117,2016,2234949669,12255611,39.265900,-89.926344
17119,2016,1853742063,64302910,38.827082,-89.900195
17121,2016,1482442355,9487928,38.648106,-88.920488
17123,2016,1001787870,30368315,41.031119,-89.342371
17125,2016,1396619096,62745252,40.236993,-89.913575
17127,2016,614390802,11904133,37.216119,-88.705658
17129,2016,814389207,2641080,40.022569,-89.794133
17131,2016,1453500381,19409929,41.204791,-90.741433
17133,2016,997188933,33718659,38.277983,-90.179078
17135,2016,1822539613,15512963,39.228093,-89.478004
17137,2016,1473194865,9064992,39.718300,-90.202543
17139,2016,870088913,22102476,39.636896,-88.625726
17141,2016,1964706940,11425029,42.041884,-89.320176
17143,2016,1603693533,29505061,40.785995,-89.767106
17145,2016,1144186123,13416186,38.084381,-89.368525
17147,2016,1137445095,756346,40.009056,-88.592328
17149,2016,2153317672,45283711,39.625106,-90.889034
17151,2016,955109670,14328523,37.417169,-88.542374
17153,2016,515887464,10473563,37.215615,-89.127755
17155,2016,414813859,31243032,41.198961,-89.298347
17157,2016,1490546070,56207428,38.056515,-89.821210
17159,2016,932444608,4863725,38.711552,-88.085698
17161,2016,1107115476,61715046,41.468404,-90.572203
17163,2016,1703639689,42092622,38.470198,-89.928546
17165,2016,983746632,18008533,37.751508,-88.545024
17167,2016,2248891492,22577723,39.757258,-89.662032
17169,2016,1132531696,10511619,40.156905,-90.613464
17171,2016,649861236,4812706,39.637002,-90.477771
17173,2016,1964598159,24693146,39.384926,-88.798862
17175,2016,746121490,708705,41.096908,-89.797411
17177,2016,1462175612,1385929,42.349726,-89.665994
17179,2016,1675426062,28621008,40.508074,-89.516260
17181,2016,1070855938,22502264,37.485644,-89.244638
17183,2016,2326763524,7534491,40.186754,-87.726778
17185,2016,578224627,11012015,38.445821,-87.839167
17187,2016,1404823489,1674135,40.850441,-90.620223
17189,2016,1457058109,3454759,38.353140,-89.417187
17191,2016,1848769743,4331009,38.431857,-88.432430
17193,2016,1281439560,18374883,38.087372,-88.178585
17195,2016,1772198882,31796423,41.750571,-89.910957
17197,2016,2167651293,31842428,41.448474,-87.978456
17199,2016,1088248005,62617689,37.730353,-88.930018
17201,2016,1329696036,15107670,42.337396,-89.161205
17203,2016,1367025003,38410923,40.789789,-89.210607
18001,2016,878079482,2429955,40.745733,-84.936130
18003,2016,1702454351,6999604,41.091855,-85.072230
18005,2016,1053850605,6814131,39.205843,-85.897999
18007,2016,1052616452,236033,40.600945,-87.314846
18009,2016,427554634,1303566,40.472672,-85.323730
18011,2016,1095336141,877936,40.050892,-86.469014
18013,2016,808043861,12025993,39.192864,-86.239728
18015,2016,964066240,7227489,40.584980,-86.565141
18017,2016,1067475977,6974424,40.753799,-86.355168
18019,2016,965626378,9244303,38.476217,-85.711122
18021,2016,926109960,7118039,39.393951,-87.115837
18023,2016,1049119210,461117,40.305944,-86.477567
18025,2016,791601708,7974816,38.289433,-86.440871
18027,2016,1112370958,19127827,38.694546,-87.072759
18029,2016,790034484,6167882,39.148321,-84.973497
18031,2016,964946206,1955471,39.305980,-85.499831
18033,2016,939732061,2657419,41.401189,-85.000185
18035,2016,1015607220,9792807,40.227543,-85.399262
18037,2016,1106624776,20884565,38.373344,-86.873385
18039,2016,1199614702,12423390,41.600693,-85.863986
18041,2016,556901540,366408,39.639655,-85.185032
18043,2016,383288360,2645487,38.317936,-85.911474
18045,2016,1024769250,5734092,40.121237,-87.234872
18047,2016,995670496,17143494,39.409762,-85.066964
18049,2016,954118209,7454415,41.050384,-86.265006
18051,2016,1262606257,30223914,38.317398,-87.580523
18053,2016,1072452767,2133507,40.515758,-85.654946
18055,2016,1405093029,8826699,39.047147,-87.004771
18057,2016,1021224501,21082234,40.053646,-86.021726
18059,2016,792580849,2610512,39.822530,-85.773162
18061,2016,1254889453,5193189,38.186440,-86.103681
18063,2016,1053848884,4881142,39.768963,-86.509908
18065,2016,1014954779,7655158,39.929591,-85.397363
18067,2016,758858972,2394185,40.483537,-86.114118
18069,2016,991054480,13135918,40.826394,-85.478597
18071,2016,1319119300,11910481,38.911957,-86.042516
18073,2016,1449431947,4560470,41.017688,-87.118814
18075,2016,994310101,458556,40.434972,-85.003380
18077,2016,934033344,5844616,38.783604,-85.440090
18079,2016,975364209,4546213,38.996234,-85.628111
18081,2016,829909420,3525572,39.495986,-86.094600
18083,2016,1336508529,20760770,38.688391,-87.420354
18085,2016,1376372904,59498373,41.244293,-85.861575
18087,2016,983237254,18317909,41.642468,-85.426302
18089,2016,1292119563,330902305,41.472247,-87.374337
18091,2016,1549659083,38675577,41.549013,-86.744739
18093,2016,1163367147,7122898,38.839815,-86.487820
18095,2016,1170457570,2559344,40.166203,-85.722454
18097,2016,1026612130,17179347,39.782976,-86.135794
18099,2016,1148993902,15834723,41.325003,-86.269036
18101,2016,869615714,12033246,38.705322,-86.801847
18103,2016,968246955,9184624,40.772881,-86.044258
18105,2016,1021811645,43504254,39.160751,-86.523325
18107,2016,1306954200,2144021,40.040296,-86.892715
18109,2016,1046324519,14089948,39.482646,-86.447457
18111,2016,1040539917,4349506,40.962399,-87.402172
18113,2016,1064072501,17073555,41.404680,-85.417271
18115,2016,223101879,3352213,38.940527,-84.964299
18117,2016,1031818419,25393791,38.547381,-86.489257
18119,2016,997921791,6541718,39.317339,-86.838845
18121,2016,1151747431,13683945,39.774250,-87.196950
18123,2016,988668629,11817654,38.081436,-86.626540
18125,2016,865686068,17743893,38.397898,-87.232532
18127,2016,1082777920,268688087,41.509916,-87.071313
18129,2016,1060787801,25259380,38.027614,-87.868653
18131,2016,1123146088,2291536,41.045272,-86.692538
18133,2016,1244585902,5585892,39.665548,-86.853373
18135,2016,1171656633,2420286,40.164174,-85.005481
18137,2016,1156236794,4237459,39.100230,-85.260541
18139,2016,1057035490,872270,39.622357,-85.466403
18141,2016,1185912669,9070408,41.617699,-86.288159
18143,2016,493126045,6089001,38.679431,-85.751898
18145,2016,1064898914,4135270,39.524135,-85.792174
18147,2016,1027689680,11999892,38.009697,-87.010375
18149,2016,800657644,7951314,41.284478,-86.644636
18151,2016,799725143,35458838,41.643467,-85.002405
18153,2016,1158058302,18096342,39.089225,-87.415843
18155,2016,571509734,7193744,38.825854,-85.029681
18157,2016,1294484142,8910174,40.389130,-86.893555
18159,2016,674797598,68028,40.310229,-86.056207
18161,2016,417568568,10238515,39.623111,-84.925152
18163,2016,605227462,7655294,38.020070,-87.586166
18165,2016,665311752,7904759,39.854045,-87.462071
18167,2016,1044993095,18068475,39.429143,-87.390375
18169,2016,1068206218,22115988,40.843747,-85.795192
18171,2016,944520564,4466121,40.352658,-87.375847
18173,2016,996664714,16155578,38.097728,-87.272049
18175,2016,1330542464,7441979,38.600613,-86.104751
18177,2016,1040508998,6732251,39.863091,-85.006735
18179,2016,953341274,5596377,40.735273,-85.212974
18181,2016,1308269853,9203227,40.750950,-86.864293
18183,2016,869120483,6073937,41.136426,-85.501892
19001,2016,1474404199,2597996,41.328528,-94.478164
19003,2016,1096700779,5353407,41.021656,-94.696906
19005,2016,1655214176,50995532,43.274964,-91.382751
19007,2016,1287983075,49083874,40.744296,-92.873061
19009,2016,1147264555,1152260,41.679178,-94.904312
19011,2016,1855117318,5760770,42.092547,-92.057630
19013,2016,1465369216,17862718,42.471541,-92.308033
19015,2016,1480363619,5358112,42.038601,-93.938363
19017,2016,1127885472,10166563,42.780895,-92.327356
19019,2016,1478934777,5427666,42.470328,-91.838666
19021,2016,1488989045,13791664,42.741522,-95.141432
19023,2016,1502536078,4209735,42.734708,-92.780066
19025,2016,1475894623,5873828,42.386170,-94.643683
19027,2016,1474835092,2145349,42.039492,-94.867647
19029,2016,1461450798,1758815,41.333824,-94.933302
19031,2016,1500730782,6385832,41.772360,-91.132611
19033,2016,1471881731,17668265,43.074975,-93.250965
19035,2016,1494180444,423160,42.742737,-95.633262
19037,2016,1306338760,3309323,43.059741,-92.317210
19039,2016,1116716129,1524746,41.029191,-93.784096
19041,2016,1469139466,13866649,43.081224,-95.149875
19043,2016,2016303675,36687945,42.840985,-91.323576
19045,2016,1799830899,39514681,41.898073,-90.534243
19047,2016,1849742884,2194272,42.043119,-95.389090
19049,2016,1523954917,8537451,41.685321,-94.040707
19051,2016,1300661856,6904096,40.748089,-92.410345
19053,2016,1377567314,4140764,40.736379,-93.784580
19055,2016,1496381672,3082462,42.472937,-91.366767
19057,2016,1077714767,35334208,40.915339,-91.186925
19059,2016,985764405,60490791,43.389611,-95.196057
19061,2016,1575488093,21138791,42.463481,-90.878771
19063,2016,1025328490,17196403,43.377984,-94.669370
19065,2016,1892840962,1320705,42.864122,-91.840376
19067,2016,1296631080,1942548,43.052741,-92.787367
19069,2016,1507301123,1428932,42.736549,-93.271425
19071,2016,1323807065,14280096,40.742590,-95.599182
19073,2016,1475184067,4255701,42.042494,-94.388703
19075,2016,1299797785,94406,42.403323,-92.790261
19077,2016,1529698836,6355533,41.683573,-94.501272
19079,2016,1493776461,1965341,42.390768,-93.709198
19081,2016,1478895055,5265568,43.075411,-93.743697
19083,2016,1474507918,1773877,42.390208,-93.241669
19085,2016,1804808356,12417698,41.688584,-95.827149
19087,2016,1124896598,5780301,40.985864,-91.544270
19089,2016,1225706340,927963,43.365312,-92.321908
19091,2016,1124996888,3376514,42.782221,-94.202775
19093,2016,1117599859,1406461,42.391860,-95.507421
19095,2016,1518916011,2686847,41.683918,-92.059123
19097,2016,1647332490,35141496,42.164281,-90.574596
19099,2016,1891773617,6565650,41.685551,-93.054147
19101,2016,1127979901,3523325,41.006384,-91.967440
19103,2016,1590340032,23610661,41.668877,-91.588924
19105,2016,1490851949,3581462,42.125118,-91.116914
19107,2016,1500067253,1929323,41.331182,-92.167721
19109,2016,2519361812,4125592,43.212478,-94.213983
19111,2016,1340377291,55290807,40.647588,-91.477157
19113,2016,1856758893,19699801,42.077951,-91.597674
19115,2016,1040583090,40784329,41.218211,-91.256994
19117,2016,1115257644,9852833,41.033344,-93.331467
19119,2016,1522007072,334465,43.383580,-96.207201
19121,2016,1452999203,2983840,41.330622,-94.015184
19123,2016,1478527855,6564804,41.330797,-92.636366
19125,2016,1436124183,41487001,41.331455,-93.093849
19127,2016,1482776070,1803080,42.041691,-92.981452
19129,2016,1132950323,8306492,41.033703,-95.619101
19131,2016,1215049040,1118415,43.348564,-92.784466
19133,2016,1797637874,12592242,42.049432,-95.956566
19135,2016,1123317229,1522790,41.028847,-92.869642
19137,2016,1098405722,2410445,41.021735,-95.157790
19139,2016,1132977193,30262373,41.483776,-91.118699
19141,2016,1484154165,447448,43.083746,-95.625624
19143,2016,1032593860,1835265,43.378542,-95.633788
19145,2016,1385497544,1359120,40.739090,-95.144290
19147,2016,1460391660,14437623,43.075337,-94.669055
19149,2016,2234715192,2176851,42.737585,-96.215864
19151,2016,1495047142,3666530,42.734033,-94.678279
19153,2016,1485836340,46230836,41.684816,-93.568971
19155,2016,2461943637,22221148,41.340184,-95.544905
19157,2016,1514929498,2977605,41.684526,-92.522882
19159,2016,1386940558,8714953,40.735334,-94.244251
19161,2016,1489300181,8569441,42.387526,-95.105224
19163,2016,1186445450,26214593,41.642079,-90.622289
19165,2016,1530110554,1486125,41.679014,-95.308917
19167,2016,1988762058,2921256,43.082646,-96.178010
19169,2016,1483235262,2509634,42.037538,-93.466093
19171,2016,1867411147,2769421,42.074848,-92.529411
19173,2016,1377618873,7133364,40.737949,-94.697108
19175,2016,1097235765,5575853,41.028550,-94.245091
19177,2016,1255597377,14839917,40.754117,-91.952943
19179,2016,1118460312,10829143,41.031263,-92.409482
19181,2016,1475852609,9117672,41.336862,-93.564222
19183,2016,1473322654,5353677,41.329401,-91.725052
19185,2016,1360940440,4347639,40.739983,-93.332613
19187,2016,1853443705,7277624,42.433579,-94.175831
19189,2016,1037261946,3182052,43.378124,-93.743488
19191,2016,1786713778,698598,43.292989,-91.850788
19193,2016,2260790978,12793693,42.393220,-96.053296
19195,2016,1036314927,4709127,43.373491,-93.248533
19197,2016,1503286935,4703964,42.733007,-93.734735
20001,2016,1295778917,13007243,37.884228,-95.300945
20003,2016,1501277203,10586462,38.215114,-95.292046
20005,2016,1116729915,6857773,39.532544,-95.313397
20007,2016,2937251506,5403867,37.222906,-98.685052
20009,2016,2319076869,13555398,38.481239,-98.767837
20011,2016,1645861840,9377657,37.856100,-94.850928
20013,2016,1478552720,3196147,39.825931,-95.569905
20015,2016,3703338016,43150085,37.773649,-96.838840
20017,2016,2002208725,12087996,38.299475,-96.594029
20019,2016,1654693850,15243783,37.154259,-96.245396
20021,2016,1521793562,8948924,37.169392,-94.845698
20023,2016,2641501925,2738021,39.789918,-101.727326
20025,2016,2524286233,6604959,37.233831,-99.813869
20027,2016,1671328254,26673841,39.344964,-97.168853
20029,2016,1852726620,6859887,39.487329,-97.641390
20031,2016,1623630869,70463973,38.236450,-95.729137
20033,2016,2041681126,3604153,37.181442,-99.251293
20035,2016,2915656996,17314108,37.234507,-96.837247
20037,2016,1527463438,13609426,37.505820,-94.853897
20039,2016,2314199312,1631670,39.783542,-100.459708
20041,2016,2193892430,12634272,38.867735,-97.157943
20043,2016,1018914915,12614908,39.788502,-95.147225
20045,2016,1180703878,48598501,38.896415,-95.290946
20047,2016,1610699246,206413,37.883595,-99.304746
20049,2016,1668637016,16061128,37.456026,-96.244642
20051,2016,2330762263,1197085,38.914596,-99.317329
20053,2016,1854030766,19270049,38.700845,-98.205355
20055,2016,3372066552,1794398,38.049808,-100.739967
20057,2016,2844508243,2097359,37.688416,-99.884748
20059,2016,1480858186,13918274,38.558019,-95.278962
20061,2016,996162685,51451918,39.002156,-96.768037
20063,2016,2775599149,245369,38.917239,-100.487360
20065,2016,2327173519,599356,39.354972,-99.879894
20067,2016,1488724887,892323,37.547537,-101.299362
20069,2016,2250356168,1113338,37.744513,-100.451716
20071,2016,2016057984,0,38.480404,-101.805970
20073,2016,2961133006,24155643,37.879347,-96.241732
20075,2016,2580958344,2893322,37.995244,-101.793689
20077,2016,2075276144,3913474,37.188184,-98.066590
20079,2016,1397961197,2503283,38.050144,-97.436706
20081,2016,1495773052,910409,37.554979,-100.879952
20083,2016,2227369160,826344,38.087493,-99.898407
20085,2016,1699600369,4666514,39.411145,-95.794485
20087,2016,1379361374,62426286,39.239644,-95.375314
20089,2016,2356321281,11859451,39.777010,-98.222584
20091,2016,1226247743,16750478,38.883907,-94.822330
20093,2016,2254696689,1133601,37.994461,-101.308136
20095,2016,2236099556,8536500,37.552951,-98.144529
20097,2016,1871627772,596764,37.561231,-99.286539
20099,2016,1671305472,20261427,37.191468,-95.297473
20101,2016,1858093492,551220,38.481286,-100.466185
20103,2016,1199524172,15035947,39.189511,-95.038977
20105,2016,1863226676,2748359,39.047276,-98.214265
20107,2016,1538618894,31937036,38.216549,-94.844932
20109,2016,2779042518,274632,38.913269,-101.157407
20111,2016,2194958186,20561715,38.455498,-96.161589
20113,2016,2326520576,6030190,38.395812,-97.647489
20115,2016,2445701271,24448816,38.359647,-97.102771
20117,2016,2331449973,12753730,39.782709,-96.521243
20119,2016,2533234890,3258258,37.243886,-100.360094
20121,2016,1490957045,37798210,38.566772,-94.832963
20123,2016,1817632928,44979981,39.393026,-98.207362
20125,2016,1666728645,20601461,37.189537,-95.742403
20127,2016,1800762648,19710513,38.688204,-96.651448
20129,2016,1889993251,507796,37.185249,-101.809516
20131,2016,1858124408,5208990,39.791043,-96.005381
20133,2016,1480106507,16374123,37.564283,-95.315683
20135,2016,2783557953,667491,38.480437,-99.908745
20137,2016,2274122701,8421464,39.783867,-99.899235
20139,2016,1827283236,37107138,38.648409,-95.707596
20141,2016,2311575395,4806274,39.348261,-98.767942
20143,2016,1866689484,1561331,39.137963,-97.654802
20145,2016,1953531683,992041,38.181477,-99.234772
20147,2016,2294398020,22493382,39.784506,-99.342150
20149,2016,2178231531,54102536,39.382187,-96.337113
20151,2016,1903738841,1772008,37.647594,-98.740120
20153,2016,2769775731,415527,39.786198,-101.076738
20155,2016,3251332269,43417478,37.948185,-98.078346
20157,2016,1857983299,7966959,39.828910,-97.650921
20159,2016,1880933854,4484689,38.347178,-98.201415
20161,2016,1579325910,31529484,39.291211,-96.727489
20163,2016,2306481663,11962259,39.346006,-99.324492
20165,2016,1858997545,544720,38.523592,-99.309183
20167,2016,2295402916,34126777,38.916040,-98.770949
20169,2016,1865381415,2809966,38.786327,-97.650153
20171,2016,1858536844,306079,38.481877,-100.906360
20173,2016,2583548945,30061835,37.681045,-97.461054
20175,2016,1655865961,2777350,37.180623,-100.854932
20177,2016,1408921302,30405376,39.041805,-95.755664
20179,2016,2320518304,647342,39.350542,-100.441206
20181,2016,2735193305,548248,39.351352,-101.719859
20183,2016,2319241842,3884267,39.784660,-98.785429
20185,2016,2051389760,7435417,38.035630,-98.719889
20187,2016,1762104518,178555,37.565932,-101.789383
20189,2016,1883604186,464936,37.200969,-101.317577
20191,2016,3060391075,8627526,37.236662,-97.493352
20193,2016,2783425157,288241,39.357706,-101.083438
20195,2016,2303731641,26281951,38.921302,-99.865423
20197,2016,2057225109,13781477,38.955154,-96.201262
20199,2016,2366348300,140932,38.926626,-101.771103
20201,2016,2317419409,10139631,39.776714,-97.095611
20203,2016,1861078209,61987,38.481922,-101.347434
20205,2016,1477377648,12056867,37.558515,-95.745175
20207,2016,1289347405,19251488,37.888197,-95.758489
20209,2016,392647716,11890112,39.115384,-94.763087
21001,2016,1049678094,18430783,37.105559,-85.281380
21003,2016,891830441,19492342,36.750770,-86.192458
21005,2016,522745702,6311537,38.005396,-84.986417
21007,2016,638843942,70008724,37.051323,-89.010367
21009,2016,1262733192,32258856,36.963671,-85.925162
21011,2016,722081570,13486212,38.152249,-83.737641
21013,2016,929806778,5480741,36.722680,-83.681046
21015,2016,637696482,26542815,38.974595,-84.731431
21017,2016,750370999,4849018,38.202562,-84.209860
21019,2016,414053937,5581241,38.360004,-82.681406
21021,2016,467271034,6460537,37.618104,-84.868352
21023,2016,532533651,8636823,38.680365,-84.115235
21025,2016,1275346138,7390878,37.506632,-83.283040
21027,2016,1469049378,47702032,37.777988,-86.432919
21029,2016,769289863,8391940,37.969928,-85.702641
21031,2016,1103562551,13947933,37.207013,-86.682471
21033,2016,893006769,8700648,37.148642,-87.870509
21035,2016,997205946,66492726,36.620978,-88.274086
21037,2016,391914321,20981945,38.946981,-84.379583
21039,2016,490632724,24722530,36.857726,-88.975757
21041,2016,332993895,22650069,38.668394,-85.124024
21043,2016,1060590187,6800548,38.309549,-83.048796
21045,2016,1150557995,3892620,37.321962,-84.928220
21047,2016,1858332179,16928286,36.892059,-87.492986
21049,2016,653878894,6972358,37.970133,-84.144974
21051,2016,1215344365,4763609,37.157317,-83.718433
21053,2016,510864294,21164151,36.727258,-85.136098
21055,2016,932275444,28974077,37.358149,-88.105010
21057,2016,790416910,14830126,36.784224,-85.393507
21059,2016,1187163562,47158144,37.731671,-87.087139
21061,2016,784468319,13258106,37.227514,-86.218015
21063,2016,606876137,2608208,38.115438,-83.097209
21065,2016,655468668,6557897,37.692449,-83.963983
21067,2016,734642357,4922241,38.040676,-84.458274
21069,2016,902721336,7183992,38.368431,-83.706152
21071,2016,1018763006,6108909,37.559878,-82.743361
21073,2016,538073031,11025563,38.234919,-84.868786
21075,2016,533358346,64084949,36.552511,-89.187659
21077,2016,254699489,16518571,38.760103,-84.862153
21079,2016,595898801,10017651,37.630162,-84.545856
21081,2016,668126450,7253735,38.649160,-84.625927
21083,2016,1429026032,13047565,36.723344,-88.649897
21085,2016,1291451120,32112260,37.458577,-86.344011
21087,2016,740837706,7123457,37.269637,-85.561403
21089,2016,892125673,25894139,38.563562,-82.933820
21091,2016,486020462,29093100,37.843325,-86.792761
21093,2016,1614335113,17702152,37.695836,-85.963183
21095,2016,1206487447,6016646,36.859223,-83.221497
21097,2016,793480169,9057533,38.444578,-84.334131
21099,2016,1068314377,13912256,37.316435,-85.879100
21101,2016,1130483401,76387049,37.792542,-87.572577
21103,2016,741450761,12552369,38.451585,-85.119890
21105,2016,627487975,27882017,36.675896,-88.972084
21107,2016,1403763241,32165560,37.311070,-87.542196
21109,2016,894055728,3407438,37.403458,-84.020576
21111,2016,985427632,44565599,38.189532,-85.657624
21113,2016,445793092,6166287,37.873291,-84.583960
21115,2016,678468095,5639297,37.849260,-82.830639
21117,2016,415050645,10605687,38.930503,-84.533438
21119,2016,910427521,3453309,37.359724,-82.945724
21121,2016,1000508839,3753811,36.887476,-83.855630
21123,2016,677366038,5418290,37.544462,-85.696841
21125,2016,1123945992,25218354,37.113268,-84.119395
21127,2016,1076386125,11584860,38.074457,-82.738302
21129,2016,540937712,6215038,37.608116,-83.719248
21131,2016,1038181754,9331182,37.087846,-83.388617
21133,2016,875193084,2898572,37.118536,-82.861251
21135,2016,1250540456,32492708,38.552152,-83.376774
21137,2016,861773600,9315415,37.457174,-84.658335
21139,2016,810999158,75641317,37.209517,-88.363426
21141,2016,1430014646,12688607,36.859829,-86.881436
21143,2016,553844796,110561084,37.023976,-88.083391
21145,2016,644250936,50306572,37.053683,-88.712366
21147,2016,1105416732,10730756,36.731136,-84.491052
21149,2016,653906323,9735021,37.526707,-87.265597
21151,2016,1132603931,15426522,37.723592,-84.276998
21153,2016,798866620,1847051,37.698953,-83.069716
21155,2016,888390643,9967834,37.552604,-85.268959
21157,2016,780275897,100762021,36.882017,-88.332752
21159,2016,594701951,2564962,37.796774,-82.506623
21161,2016,621927922,16277777,38.594137,-83.828125
21163,2016,791044349,49413697,37.967476,-86.200863
