State County Code,Year,PRESS
01073,2011,993.3604263626767
06007,2011,1006.8081800410968
06011,2011,1011.9715223013694
06015,2011,1016.738225835017
06019,2011,1003.4119942582181
06023,2011,995.5034254845677
06025,2011,1009.5185098457147
06027,2011,883.0105035455181
06029,2011,994.167500887701
06031,2011,1008.6052293858585
06037,2011,991.6465260087488
06039,2011,1005.99703380137
06059,2011,998.5736863864072
06061,2011,1010.59083749863
06065,2011,977.3483925007748
06067,2011,1017.0117663653847
06071,2011,938.7504363333344
06073,2011,997.5376592958904
06077,2011,1012.129867002874
06079,2011,1009.4030786712335
06083,2011,1010.1084081260275
06085,2011,1014.69661910411
06099,2011,1011.8095795726027
06101,2011,1009.1442842244319
06107,2011,1003.8284657906335
06111,2011,985.0887193945211
08081,2011,806.0099008292681
08103,2011,816.5921316506848
09005,2011,954.1351334666667
09007,2011,1008.8873389777774
09009,2011,1019.7263303777776
11001,2011,1017.1843475014157
12103,2011,1015.7405341923078
13089,2011,983.8439253753422
13215,2011,1001.8111196547947
13223,2011,971.9422866849313
13245,2011,1011.0303603150686
13247,2011,992.2681660082193
15001,2011,881.2135844712326
16001,2011,918.9497608904103
16005,2011,863.4556097780821
16009,2011,917.9743150684932
16017,2011,937.5538522383573
16021,2011,950.7733196213994
16027,2011,928.497111544445
16049,2011,929.9990949852722
16055,2011,934.5686945738311
16059,2011,877.531403536987
16069,2011,949.8790070966853
16079,2011,936.1953705274717
16083,2011,881.614796312329
17023,2011,999.089419036932
17031,2011,990.2289071866479
18019,2011,994.9439594150418
18089,2011,994.3810502301374
18097,2011,989.6937062965523
18129,2011,1000.7225551538462
18173,2011,1001.8855946273975
19013,2011,982.2084698980582
19045,2011,992.9602357461143
19103,2011,987.7370716822436
19113,2011,984.1250990465749
19137,2011,970.1662286712327
19139,2011,994.1545305467284
19147,2011,969.2244711315069
19163,2011,991.3775796794766
19177,2011,987.4098491369857
21043,2011,995.8103524986306
21061,2011,990.0718600054793
21111,2011,1000.4658787095884
22033,2011,1010.5264192930414
22047,2011,1012.9825332410958
22095,2011,1013.0229076491714
23003,2011,993.0778610794516
23005,2011,1007.3257990904109
24003,2011,1009.5140353688757
24005,2011,1007.7679260345398
24013,2011,988.4433593567259
24015,2011,1001.030821086308
24023,2011,926.3048096985075
24025,2011,1007.4477039230767
24029,2011,1012.5198197749295
24031,2011,1000.5874922944454
24033,2011,1011.6247051481472
24043,2011,994.740281511194
25001,2011,1009.3615068465754
25005,2011,1017.5789799068497
25009,2011,1010.1545331371121
25013,2011,1006.821361032877
25015,2011,977.3863311808213
25017,2011,1001.411335043824
25021,2011,991.9860640904113
25025,2011,1013.9008715452013
25027,2011,996.9386417362634
26005,2011,992.095260063014
26049,2011,989.3690816657527
26065,2011,982.1152646446284
26067,2011,985.3583759150687
26081,2011,991.7175722590532
26091,2011,983.3167344328768
26101,2011,989.3895869726025
26113,2011,975.4377849102564
26125,2011,992.7003741019294
26153,2011,988.3746473681323
26161,2011,987.3590166703295
26163,2011,991.7299632937949
29021,2011,983.7941808619246
29077,2011,969.937072272727
29510,2011,998.8998719047623
30087,2011,895.0704040164385
31055,2011,975.6609684827582
32003,2011,929.9982466885446
32021,2011,890.065438527624
32031,2011,874.7577953452064
33011,2011,931.4146741445097
33015,2011,1004.4257253013689
34013,2011,1011.9862238088637
34021,2011,1022.3938505084755
34041,2011,997.674656326693
35001,2011,851.3892269150684
35043,2011,824.3934949863017
36001,2011,999.6096188328762
36005,2011,1011.5943918724296
36013,2011,985.0773327356168
36015,2011,985.1219385808222
36027,2011,1000.1510567432023
36029,2011,992.1032267782949
36031,2011,941.71738239945
36033,2011,965.3937856273294
36041,2011,953.2693645785123
36043,2011,951.6414145178085
36045,2011,1002.3267775671231
36053,2011,955.7814458186815
36055,2011,994.5721663599999
36059,2011,1012.0611866931511
36063,2011,993.2171183205478
36065,2011,997.219047602857
36067,2011,999.4892687424668
36071,2011,1001.0025890191781
36075,2011,1000.0959053068493
36079,2011,993.0969029943657
36083,2011,959.2505468508288
36085,2011,999.6027814383569
36087,2011,997.2636280292398
36093,2011,1003.1540055082869
36103,2011,1007.2509697528461
36111,2011,932.1491982111112
36119,2011,1009.3161366482003
37119,2011,991.3614743123286
38013,2011,929.6787114876041
38015,2011,946.1747456767124
38017,2011,982.0217353855079
38025,2011,934.0535530955632
38053,2011,944.5179596436461
38057,2011,938.0442998787876
38065,2011,931.1926041749997
39009,2011,971.7004974164389
39061,2011,980.418554053627
39135,2011,979.3058100712342
39145,2011,999.9386986136981
41011,2011,1009.7826461141302
41013,2011,915.7423340000001
41017,2011,880.5648361016949
41025,2011,874.7592776465749
41029,2011,968.109703213698
41033,2011,984.7687016000003
41035,2011,876.6054898109595
41037,2011,854.7433501260272
41051,2011,1009.4872145945203
41059,2011,979.6100663972593
41061,2011,918.7108447178074
41067,2011,1009.961841352941
41071,2011,1010.7837397016577
42003,2011,985.5470426763636
44003,2011,1004.4279132555561
44007,2011,1010.3739233205471
47155,2011,876.9241199671237
48141,2011,890.2992274520553
48201,2011,1019.050262453883
48245,2011,1017.6008811923077
48439,2011,996.1602189424652
49003,2011,862.4147096585368
49011,2011,869.6900408520547
49013,2011,838.5591324547942
49047,2011,831.3190184136989
50003,2011,986.184714036011
50007,2011,992.0408060064859
50021,2011,993.1469407945209
51087,2011,1010.0831444055558
51113,2011,895.2938379022348
53009,2011,961.6188582958904
53033,2011,1005.1270917005996
53057,2011,976.8977064962294
55079,2011,1013.0123450520547
55089,2011,1013.9882447260276
55133,2011,1011.2411802794522
56003,2011,870.4950783452057
56005,2011,861.7519000649537
56007,2011,788.3865979633506
56009,2011,854.2611003643837
56013,2011,788.9296397372163
56019,2011,865.1609149301376
56021,2011,810.769298446575
56023,2011,791.1313498364904
56033,2011,881.9659022986303
56035,2011,778.7067485633326
56037,2011,828.4752879707263
56039,2011,788.0262427500002
56041,2011,789.4514383424661
56045,2011,861.6834666907374
