State County Code,Year,PRESS
01073,2013,995.2658393150679
02090,2013,746.8549704670329
06015,2013,1017.8388374923065
06019,2013,1004.2012806977851
06023,2013,995.9880247634075
06025,2013,1012.0870337500002
06027,2013,883.6348759531484
06029,2013,974.0847040372669
06031,2013,1007.2466477657534
06037,2013,976.7790741740457
06039,2013,1005.7303911780808
06059,2013,1001.3117611352856
06065,2013,979.3245581234321
06067,2013,1013.8048217698624
06071,2013,940.2801413789053
06073,2013,996.4146312191772
06077,2013,1012.1895570835616
06083,2013,1012.0859211917814
06099,2013,1011.3190218846158
06107,2013,1002.8415666949347
06111,2013,982.0884554383562
08045,2013,831.0826928575347
08081,2013,804.4192412958905
08103,2013,814.7154883890403
09005,2013,957.1090340109592
09007,2013,1010.3585355013767
09009,2013,1019.9128102027391
11001,2013,1010.1758338022928
13089,2013,978.5500318266662
13215,2013,1003.5267706749989
13223,2013,972.5901874285713
13245,2013,1012.6951576520544
13247,2013,993.9681597506844
15001,2013,880.0669297178076
16001,2013,899.3525653265309
16005,2013,864.788977044077
16009,2013,921.8571917726025
16017,2013,939.4147703719009
16049,2013,931.6533803899721
16055,2013,936.9758541306174
16057,2013,924.5801551034483
16059,2013,879.5557077616432
16069,2013,951.5835831811537
16079,2013,939.4014915342461
16083,2013,882.7563869311297
17023,2013,1000.1983680878669
17031,2013,994.0521441315061
18019,2013,996.9862632876714
18089,2013,995.8272406721762
18097,2013,991.5852700345773
18129,2013,1001.8314720876724
18173,2013,1003.7612094684923
19013,2013,985.0017676602747
19045,2013,995.0585701917228
19103,2013,989.005925967124
19113,2013,989.3022881041096
19137,2013,971.7903255534244
19139,2013,995.5531696684934
19147,2013,970.4601594356163
19163,2013,993.1293874026055
19177,2013,988.4414100547951
21043,2013,998.027932801981
21061,2013,992.3350780440772
21111,2013,1002.0007938684928
22033,2013,1011.1720581324199
22047,2013,1013.6584690931509
22095,2013,1013.62769729863
23005,2013,1008.5098322410954
24003,2013,1011.6019058986309
24005,2013,1009.4034502717244
24013,2013,990.126182879453
24015,2013,1002.8488813452047
24019,2013,1017.0011075123282
24023,2013,927.8569430821924
24025,2013,1007.6663624834445
24029,2013,1014.4541842390104
24031,2013,1002.3920563076921
24033,2013,1013.3410033410953
24043,2013,997.599717112329
25001,2013,1009.802558813699
25005,2013,1019.8400650738648
25009,2013,1011.088066401827
25013,2013,1008.076072546962
25015,2013,978.4027496410966
25021,2013,993.223381964384
25025,2013,1015.5004199637003
25027,2013,992.6489304041091
26005,2013,994.222427112329
26033,2013,987.4017361335217
26049,2013,989.6113188400708
26065,2013,984.1919269723759
26067,2013,987.5227169013701
26081,2013,993.88246529589
26091,2013,985.4935459917361
26101,2013,991.3752860303026
26113,2013,975.9833608787874
26125,2013,994.9705583150685
26147,2013,992.2530124975366
26153,2013,990.0646811542695
26161,2013,989.6029033111106
26163,2013,994.3018769845529
27163,2013,990.8305969423086
29021,2013,987.2516028225343
29037,2013,981.6201495863015
29039,2013,981.4324833643833
29047,2013,983.9241900000005
29077,2013,968.3420405041095
29095,2013,983.4126471521253
29099,2013,994.3119379285719
29189,2013,998.166378052055
29510,2013,999.3727102718509
30087,2013,896.6556481890414
31055,2013,977.6531278410962
32003,2013,931.7307670775633
32021,2013,893.3284212230216
32031,2013,875.2326621166176
33011,2013,931.7228350027395
33015,2013,1005.8698566958908
34013,2013,1013.2912447835614
34021,2013,1025.227099457535
34041,2013,999.6546188246576
35001,2013,852.8554454547941
36001,2013,988.7116548215771
36005,2013,1014.1783798086132
36013,2013,995.4159798653843
36027,2013,1000.7891053459914
36029,2013,997.2237229745762
36033,2013,956.3042388216376
36041,2013,954.7576896373624
36043,2013,952.9657653945211
36045,2013,1003.911317271232
36055,2013,996.4509904630139
36059,2013,1013.7868536109586
36067,2013,1002.2935931731837
36071,2013,1002.73805339726
36075,2013,1002.1545666547936
36079,2013,987.7356660547945
36081,2013,1013.1286383213294
36085,2013,864.7764718628879
36087,2013,999.125815369862
36103,2013,974.9662462298857
36119,2013,1009.2172275178084
37067,2013,989.0440296657541
37119,2013,993.4699007561649
38013,2013,932.1471577790367
38015,2013,947.7583032383566
38017,2013,984.0006077570978
38025,2013,936.11687729972
38053,2013,946.4214941150694
38057,2013,939.8950916273965
38065,2013,934.3376240718226
38105,2013,945.7693223711921
39061,2013,983.83941920274
39135,2013,980.3090765150505
39145,2013,1001.5177644383563
41011,2013,1011.198789945206
41013,2013,916.7515074109591
41017,2013,888.2834460879118
41025,2013,876.0067921506845
41029,2013,968.1360730602738
41033,2013,986.0986716657537
41035,2013,877.489073734247
41037,2013,855.871803652054
41051,2013,1010.5254330164823
41059,2013,981.1843347890408
41061,2013,920.238356180823
41067,2013,1008.8564671447367
42003,2013,987.4896327013711
44003,2013,1005.7176503315062
44007,2013,1013.3879732027402
47155,2013,878.0090182684929
47157,2013,1007.6242083616434
48141,2013,890.9086205315067
48201,2013,1019.9603722930407
48245,2013,1018.5774633753423
48439,2013,997.8760648356159
49003,2013,862.7724396504556
49011,2013,870.1855868465753
49013,2013,825.9752631992518
49035,2013,14823.619179157458
49047,2013,829.2052475118555
50003,2013,986.880456632876
50007,2013,993.2961092760842
50021,2013,994.1518313277785
51087,2013,1011.829238797784
51113,2013,894.9783408259673
53009,2013,964.6010551587301
53033,2013,1007.4855138904492
53057,2013,1019.4159116054802
55003,2013,1015.9662393076925
55027,2013,1015.4954727890419
55079,2013,1014.4252714986293
55089,2013,1015.1344209534252
55101,2013,1014.8235930571433
55133,2013,1012.3132252520556
56003,2013,874.1198192666668
56005,2013,860.1061412965767
56007,2013,798.7807846528501
56009,2013,849.6577897122532
56013,2013,749.1608823972599
56019,2013,868.328246869792
56021,2013,810.9436872191782
56023,2013,790.7746453890413
56025,2013,839.5673244649774
56033,2013,886.6361257743185
56035,2013,780.6828110261065
56037,2013,823.6878689331021
56039,2013,786.0463262739727
56041,2013,785.3731157102677
56045,2013,861.8904723872737
