State County Code,Year,PRESS
06007,2004,1004.2826302267758
06011,2004,1012.6055396311481
06017,2004,785.6204258962274
06019,2004,1002.5477500987367
06023,2004,1353.9654675369861
06025,2004,1011.1391775619834
06027,2004,1013.4355646748628
06029,2004,982.4099873280948
06031,2004,1008.5202289890708
06037,2004,476.50052242699695
06039,2004,1003.010426907104
06051,2004,1019.9230418743168
06059,2004,29.52058990163936
06061,2004,1006.7769239262294
06065,2004,27.4116304954955
06067,2004,1011.7375024754091
06071,2004,671.7768761835222
06073,2004,998.2274981010939
06079,2004,1005.8861689506836
06083,2004,1009.8872848040112
06099,2004,1010.8424180218581
06101,2004,1011.0320662349716
06107,2004,999.7586773579237
06111,2004,982.6007692814208
09005,2004,956.7446068008853
09007,2004,1006.3693675972604
09009,2004,1014.5963972694606
09013,2004,983.2235780333332
11001,2004,1007.8281365185185
13089,2004,985.1569000850754
13223,2004,973.0498571611936
13247,2004,992.6860800089554
15001,2004,885.7282057178679
16001,2004,925.0104408379212
16005,2004,864.8863274395605
16009,2004,925.8645827739133
16017,2004,942.8041025155803
16021,2004,946.7188845000005
16027,2004,932.332832415301
16039,2004,908.3050784833333
16049,2004,963.2117740086705
16055,2004,933.4616376815641
16059,2004,879.3456744931505
16069,2004,936.1996020204909
16079,2004,937.6937342457622
17023,2004,1000.7653638071218
17031,2004,991.6164341182175
17097,2004,992.3843939999998
17197,2004,997.4721615632653
18019,2004,1000.5009185054643
18043,2004,993.3096596616017
18051,2004,1002.405780625683
18089,2004,996.3647890958898
18097,2004,993.8074072540991
18129,2004,1004.812295696722
18165,2004,999.2071008852454
18167,2004,995.3504791502734
18173,2004,1002.6637771256825
19017,2004,980.4009562896172
19113,2004,983.2479475474456
20091,2004,981.0015987704915
20103,2004,985.996844198275
20107,2004,985.551042308743
20173,2004,971.1698889752076
20191,2004,970.839777117319
20195,2004,938.734584427779
20209,2004,978.2543003661199
21061,2004,996.0546088060108
21111,2004,1002.6856556797753
21193,2004,989.9224082868852
22033,2004,1012.670774914601
22047,2004,1013.7311733901107
23005,2004,1010.3692336732022
23031,2004,972.4122566970802
24005,2004,1016.5094625887846
24023,2004,928.2822374081635
25001,2004,1018.4226794945049
25005,2004,1016.0585716805546
25009,2004,1012.929893940697
25013,2004,1009.4382793606563
25015,2004,976.1659107185793
25017,2004,1005.9743903351798
25025,2004,1013.5648506070914
26005,2004,994.5068305983604
26049,2004,992.073428953552
26065,2004,984.2501138333329
26081,2004,995.2334513142072
26091,2004,988.220355207651
26113,2004,978.8806593306009
26125,2004,994.604052827869
26153,2004,989.1745682131146
26161,2004,989.5094510750006
26163,2004,929.9334238193107
29510,2004,999.1146362076499
30087,2004,896.1782400928962
32005,2004,806.5144617010308
34007,2004,1029.575843121019
34021,2004,1023.6396212923498
35001,2004,852.4870752308348
35043,2004,830.9503036404958
36001,2004,1005.5051845846999
36005,2004,1013.6256929535518
36013,2004,986.9308836908345
36015,2004,987.1084481393441
36027,2004,1002.1794653306006
36029,2004,995.2630634061926
36031,2004,943.2792374162013
36033,2004,956.7039860074352
36041,2004,955.1586102240432
36043,2004,953.4570970355189
36045,2004,1003.5991326592919
36053,2004,957.6583920109281
36055,2004,1001.0903418253968
36059,2004,1013.3004253698632
36063,2004,995.1365229125681
36065,2004,998.5645514375
36067,2004,1001.4587013907112
36075,2004,1003.2250126084905
36079,2004,1013.4724499125689
36081,2004,1014.2822813770487
36083,2004,959.0842980383566
36085,2004,1012.6201945493503
36093,2004,1004.7927372404374
36103,2004,1013.2072175917806
36111,2004,947.0023906994539
37119,2004,992.4144695683061
38005,2004,961.5069672103822
39145,2004,1004.9249999285714
41017,2004,893.4507792410959
41025,2004,874.4065346420772
41029,2004,968.7862021721303
41033,2004,984.5140027404373
41035,2004,876.0761320054645
41037,2004,855.3771818760329
41051,2004,1010.4986685109286
41059,2004,979.5098007272732
41061,2004,919.6869138196722
44003,2004,1012.6783430191258
44007,2004,1014.0128187677593
47155,2004,879.6172887896167
48141,2004,893.1513027814201
48201,2004,1017.8408519398913
48439,2004,997.5579185245905
49003,2004,862.6207053051639
49047,2004,811.0628321983475
51113,2004,901.9406758351648
53057,2004,967.1960479223466
55079,2004,1015.9178519821426
55089,2004,1016.3193376080243
55133,2004,1013.1635735692306
56013,2004,849.291427412569
56019,2004,867.4098572196531
56033,2004,884.6276013163847
56035,2004,764.191153876213
56045,2004,850.3784150881542
