State County Code,Year,PRESS
06007,2005,1004.536523473973
06011,2005,1012.0709663506851
06017,2005,778.3959028482143
06019,2005,1001.6194998828763
06023,2005,1353.398807951952
06025,2005,1010.6416599561645
06027,2005,920.9089423023486
06029,2005,982.5134812611889
06031,2005,1007.2750439233274
06037,2005,713.8145902889817
06039,2005,1001.1789920741753
06051,2005,1019.4663628184437
06059,2005,29.51717650273972
06061,2005,1007.5957603506854
06065,2005,27.398327191780837
06067,2005,1012.6731619570637
06071,2005,672.5207532575157
06073,2005,997.8271883534256
06079,2005,1006.7680532954539
06083,2005,1009.3970484127836
06099,2005,1012.4589806794522
06101,2005,1010.4857395150686
06107,2005,1002.1446402222222
06111,2005,982.4468428082191
09005,2005,955.2182054803374
09007,2005,1006.5111465945193
09009,2005,1014.0721849691009
11001,2005,1007.4508480109889
12103,2005,1016.1154232994345
13089,2005,983.9603535753411
13223,2005,971.5908471315074
13247,2005,991.5534427561635
15001,2005,886.0850456767122
16001,2005,924.4116703314913
16005,2005,864.525462348993
16009,2005,859.9026236346155
16017,2005,945.2957436739725
16021,2005,951.8091078611106
16027,2005,932.0074200876703
16049,2005,942.4749275327098
16055,2005,934.296567202739
16059,2005,879.0095947835365
16069,2005,947.8484365356687
16079,2005,937.3743057506853
17023,2005,999.5100284368135
17031,2005,991.1985383164374
17197,2005,997.1136755589043
18019,2005,1000.5775080301366
18043,2005,992.1519356835613
18051,2005,1001.6065574520561
18089,2005,995.6926360520547
18097,2005,992.4923615287677
18129,2005,1000.937538307692
18165,2005,998.2755697342468
18167,2005,994.8300823780829
18173,2005,1000.9483761452044
19017,2005,979.2727119101803
19113,2005,982.8959532496546
20091,2005,980.2306134602733
20103,2005,986.5752878547943
20107,2005,985.7803436581197
20173,2005,970.8430231260273
20191,2005,971.1037642493147
20195,2005,938.4980372390107
20209,2005,976.7269259752742
21061,2005,995.6285565397255
21111,2005,1001.7870582958911
21183,2005,1003.7009787035935
21193,2005,982.0031600166667
22033,2005,1012.1194073692297
22047,2005,1013.3490131416673
23005,2005,1009.6656113267974
24005,2005,1017.0838088727281
24023,2005,926.0381434900843
25001,2005,1016.979627180822
25005,2005,1014.5332092292812
25009,2005,1011.0491819205897
25013,2005,1007.8286406040463
25015,2005,974.3987714416671
25017,2005,1004.7840869452068
25021,2005,994.2580613754947
25025,2005,1012.5713367232886
26005,2005,993.687557076713
26049,2005,991.2036529643842
26065,2005,983.4315068520543
26081,2005,994.3512755452051
26091,2005,987.3217517534255
26113,2005,977.6136462462463
26125,2005,993.1626746467069
26153,2005,988.7478039726033
26161,2005,988.5762141753423
26163,2005,941.2117613311354
29510,2005,997.520608673973
30087,2005,895.7730791863013
34007,2005,1025.3779672266285
34021,2005,1022.8799404383557
35001,2005,852.1906382552474
35043,2005,831.2107086328767
36001,2005,1004.3925719504131
36005,2005,1012.3352646914598
36013,2005,986.0661206005514
36015,2005,986.1136912699728
36027,2005,1001.0717472920113
36029,2005,994.5954858583262
36031,2005,942.5331914573003
36033,2005,955.6066809019607
36041,2005,954.2831468181821
36043,2005,952.6208356969693
36045,2005,1002.9366204227266
36053,2005,956.7875869090909
36055,2005,982.981852719626
36059,2005,1011.9065746749309
36063,2005,994.3241206253437
36065,2005,997.5850544660638
36067,2005,1000.4507958099174
36075,2005,1002.7464476000004
36079,2005,998.0730439449036
36081,2005,1013.1089955647377
36083,2005,959.6214555530715
36085,2005,1009.716483679226
36093,2005,1004.2534485371903
36103,2005,1011.9619771041092
36111,2005,946.0859034958669
37119,2005,991.1367135232879
38013,2005,941.0942306318685
38015,2005,946.166243271739
38017,2005,978.7153476308534
38025,2005,938.2413409207917
38053,2005,945.9399351013699
39145,2005,1002.212255928375
41017,2005,892.6877853890411
41025,2005,873.827159030137
41029,2005,968.2054794493149
41033,2005,983.9208904027399
41035,2005,874.5428826739725
41037,2005,853.7281099808225
41051,2005,1009.4915227369861
41059,2005,978.8841324356163
41061,2005,919.2041096000007
44003,2005,1010.7122907232879
44007,2005,1012.660030043836
47155,2005,878.1207474164382
48141,2005,892.7955179123293
48201,2005,1016.3658070914455
48245,2005,1030.1198404609927
48439,2005,996.9295045287668
49003,2005,862.4098241652658
49047,2005,810.454192561046
50007,2005,984.6906994285711
51113,2005,902.0121992395206
53057,2005,967.2910049719003
55079,2005,1016.2300480384617
55089,2005,1016.2567394904113
55101,2005,1016.2191367566141
55133,2005,1013.0568009643846
56005,2005,1008.8
56013,2005,848.1311795666666
56019,2005,867.0882352410956
56023,2005,772.8
56033,2005,884.022523452054
56035,2005,778.0127881365848
56045,2005,849.6422700602747
