State County Code,Year,PRESS
06007,2008,1005.3475295956284
06011,2008,1012.1653788852461
06015,2008,1016.7575528109453
06017,2008,777.1382497584274
06019,2008,1000.776408316558
06023,2008,1209.5669629125362
06025,2008,1009.8789721120218
06027,2008,663.1223826693991
06029,2008,976.0903766822956
06031,2008,1006.547672389502
06037,2008,952.1845428273991
06039,2008,1000.7468296487248
06059,2008,754.9792787152679
06061,2008,1006.0313068989068
06065,2008,938.4811214870157
06067,2008,1016.1684581586859
06071,2008,861.9358029898117
06073,2008,997.6577992021857
06077,2008,1007.1276933370159
06079,2008,1009.6018579535515
06083,2008,1010.575462232241
06099,2008,1012.4556993123277
06101,2008,1011.1821699289617
06107,2008,1001.0903727581974
06111,2008,982.3799871967207
09005,2008,981.5291710997185
09007,2008,1006.9690969447516
09009,2008,1018.3507951720427
11001,2008,1010.4595126973676
12103,2008,1018.1167622256261
13089,2008,985.351380759563
13215,2008,1001.3460694808742
13223,2008,973.7403819945355
13245,2008,1011.8003089207652
13247,2008,992.7821229836075
15001,2008,881.3488160218578
16009,2008,920.8945339534245
16017,2008,940.4882048278686
16021,2008,948.8142076666661
16049,2008,930.8050851507033
16055,2008,933.3769057622947
16059,2008,878.4715811235949
16069,2008,919.640667353271
16079,2008,937.3181960136611
17023,2008,1000.1222594679668
17031,2008,990.5658188744824
18019,2008,996.951768181818
18043,2008,993.8283783911842
18051,2008,1005.8975274371592
18089,2008,994.3194212975205
18097,2008,991.9272541065573
18129,2008,1000.6842660559702
18165,2008,999.0165255792353
18167,2008,1003.1115572213109
18173,2008,1007.7713624166668
19033,2008,973.9177803715838
19045,2008,994.2077982704922
19113,2008,982.8818618553134
19137,2008,970.597949177595
19147,2008,969.6732181010929
19163,2008,992.1915250437163
19177,2008,988.212747346995
21043,2008,997.857463097826
21061,2008,991.6762191393445
21111,2008,1002.2629198983603
21183,2008,1004.9490174535523
21193,2008,980.9305412105264
22033,2008,1012.2892376845742
22047,2008,1013.8046710308122
23005,2008,1008.3081749426232
24005,2008,1014.6660963142082
24023,2008,918.6499871360944
24033,2008,1010.3976703090381
25001,2008,1010.0646733907106
25005,2008,1018.5663696291216
25009,2008,1011.6472851839699
25013,2008,1006.5771972637364
25015,2008,977.5777620368281
25017,2008,1003.2810688852463
25021,2008,992.4893581147545
25025,2008,1011.5975530259575
25027,2008,982.9223899710139
26005,2008,993.251633418033
26049,2008,990.9712372076497
26065,2008,982.4911691701496
26081,2008,992.4071582568303
26091,2008,984.1881830628411
26101,2008,989.6522532528744
26113,2008,975.4184353442616
26125,2008,993.502846071038
26153,2008,988.3146201260274
26161,2008,988.2905282431691
26163,2008,941.8368517698198
29510,2008,996.5438445491799
30007,2008,855.9080311088089
30087,2008,895.3790629121816
32021,2008,879.8638857486344
33011,2008,935.5096051573778
34007,2008,1025.5381159479555
34021,2008,1023.0717618879784
35043,2008,824.912559794366
36001,2008,1004.5940092825485
36005,2008,1001.207928624308
36013,2008,985.7763680572627
36015,2008,986.2358398743177
36027,2008,1001.3952625710385
36029,2008,994.0095486594091
36031,2008,937.1578437885704
36033,2008,955.4488591147538
36041,2008,954.0784442704918
36043,2008,952.3611210792351
36045,2008,1003.0965238360661
36053,2008,956.6610071338799
36055,2008,995.4392967404365
36059,2008,1013.7777935163934
36063,2008,994.0243539344259
36065,2008,997.9978258437507
36067,2008,1000.424299139344
36075,2008,1000.6593116793891
36079,2008,994.0751404371582
36081,2008,1011.7480442202897
36083,2008,959.9399992547955
36085,2008,1010.6329770331786
36093,2008,1004.5150227568304
36103,2008,1012.5175045687434
36111,2008,946.1420319562835
36119,2008,1011.0682416448085
37119,2008,992.2712320245895
38013,2008,929.9142314344263
38015,2008,947.1510529672131
38017,2008,978.5638511639338
38025,2008,934.1916324258234
38053,2008,943.2081678469947
38057,2008,938.2102823497262
39009,2008,972.5335514098358
39145,2008,1001.7103825327875
41017,2008,891.7394215628411
41025,2008,874.9188866065564
41029,2008,968.8014572076501
41033,2008,985.5677367896179
41035,2008,875.4123263032784
41037,2008,855.1159667513654
41051,2008,1010.3840246530053
41059,2008,979.7991225109284
41061,2008,919.2942346885238
44003,2008,1007.4690338764365
44007,2008,1011.9038914644806
47155,2008,877.4005139338836
48141,2008,891.0723135770313
48201,2008,1016.489651383473
48245,2008,1018.0620430194989
48439,2008,996.8763859508192
49003,2008,862.3101989016394
49011,2008,801.7707651666678
49047,2008,853.1269189629629
50003,2008,987.5792331424661
50007,2008,993.2397607422579
50021,2008,994.2483016530052
51113,2008,896.7049596648355
53033,2008,1016.2411202786883
53053,2008,1005.0901639672128
53057,2008,981.0257846013577
55079,2008,1013.5973368301369
55089,2008,1014.9360770614528
55101,2008,1014.3887841666668
55133,2008,1012.073847896175
56005,2008,862.6754413768814
56007,2008,782.297067362018
56009,2008,855.0985159644797
56013,2008,748.1325730193374
56019,2008,865.4625910942611
56023,2008,787.441747879672
56033,2008,883.6487150997261
56035,2008,778.7492457003489
56037,2008,853.0375481293731
56041,2008,789.4503414972681
56045,2008,855.330341
