State County Code,Year,PRESS
06007,2003,1004.4550658602736
06011,2003,1012.8023635753418
06017,2003,793.2887402164381
06019,2003,1002.3631698842972
06025,2003,1011.0788274520543
06027,2003,1013.5002283068491
06029,2003,984.2366809434693
06031,2003,1004.8336207548749
06037,2003,483.99966800000027
06039,2003,1001.5454330739727
06051,2003,1020.0897197340722
06059,2003,29.526484911724094
06061,2003,1007.0011104383556
06065,2003,27.41893336712328
06067,2003,1012.6589873876718
06071,2003,670.0025439449716
06073,2003,998.1792041148453
06079,2003,1005.9941180849318
06083,2003,1008.7173809054791
06099,2003,1009.8955695616442
06101,2003,1011.4625660136985
06107,2003,1002.3657768260285
06111,2003,982.448792030137
09007,2003,1004.3447637506853
09009,2003,1013.9286033534254
09013,2003,983.6233887260267
11001,2003,1009.6764978700559
13089,2003,982.0134484883716
13141,2003,997.6406369298245
13181,2003,1001.0595612264152
13223,2003,969.8427715911604
13247,2003,990.9329620111108
13263,2003,1001.5991727457628
15001,2003,882.3581050164382
16001,2003,924.0606998051571
16017,2003,941.7535282936044
16021,2003,936.8304335753426
16027,2003,931.5937224547948
16039,2003,905.512903010959
16049,2003,962.9793393247863
16055,2003,932.892718838235
16069,2003,925.5109966969184
17023,2003,999.7444812994346
17031,2003,991.2129748257263
17097,2003,993.0375905760868
17197,2003,997.1783435815215
18019,2003,998.1433113123286
18043,2003,989.664156307692
18051,2003,1000.5510571643846
18089,2003,994.5810985205475
18097,2003,993.7243675205478
18129,2003,1002.7847996215468
18165,2003,996.0413145464785
18167,2003,994.0656239780219
18173,2003,1002.0011829479445
20091,2003,980.4458725824177
20107,2003,985.5627095470087
20173,2003,970.0033646465746
20191,2003,969.3008040784317
20195,2003,936.591347147945
20209,2003,979.333775934247
21061,2003,991.1216145726027
21193,2003,988.6636725346935
22033,2003,1010.6734189286736
22047,2003,1013.3163151972605
23005,2003,1009.8482713006531
23031,2003,983.384718402739
24005,2003,1016.6253862894739
25001,2003,1017.0701391424658
25005,2003,1015.1293271662048
25009,2003,1012.3921016859508
25013,2003,1007.0236232027398
25015,2003,975.0059211780833
25017,2003,1004.9158128273968
25025,2003,1012.7254462193115
26005,2003,993.113926926028
26049,2003,990.5827625808228
26065,2003,982.7872407090905
26081,2003,993.7616438383563
26091,2003,986.725346016439
26113,2003,973.8387458131871
26125,2003,993.0190819450551
26153,2003,987.8614157552237
26161,2003,985.984322331058
26163,2003,909.0621084523807
29510,2003,998.0981933917806
30087,2003,895.723984983562
32005,2003,808.674937843836
33015,2003,1007.4038606166665
34007,2003,1027.101897744589
34021,2003,1022.0566103241758
35001,2003,859.362675949704
35043,2003,830.4789363706288
36001,2003,1004.0981455972596
36005,2003,1012.4173194191779
36013,2003,985.3197438969778
36015,2003,984.9678440958905
36027,2003,1000.8450986648191
36029,2003,993.6174297283848
36031,2003,942.0075101863016
36041,2003,953.6982712222215
36043,2003,951.8475616826343
36045,2003,1002.9638277999999
36053,2003,956.0934296556878
36055,2003,999.0068860383554
36059,2003,1012.4913955243558
36063,2003,993.6812917726028
36065,2003,997.8979867764704
36067,2003,999.946660687671
36075,2003,1003.540013949495
36079,2003,1012.9194273173641
36081,2003,1012.8913039780828
36083,2003,959.307843296703
36085,2003,1011.1554184621224
36093,2003,1003.9731728082191
36103,2003,1012.109258613697
36111,2003,945.6509142767128
36119,2003,1011.1255742727267
37119,2003,990.832778849315
38005,2003,959.9769423533834
41017,2003,893.147161016437
41025,2003,874.4575358821915
41029,2003,968.6946554684937
41033,2003,984.0692403104398
41035,2003,877.0280821753422
41037,2003,855.3510422958904
41051,2003,1010.2550228438353
41059,2003,978.5576989369862
41061,2003,918.8998423479459
44003,2003,1011.3619470493152
44007,2003,1012.9664621460049
47155,2003,878.1350349749998
48141,2003,892.8520542829671
48201,2003,1016.9874784875344
48439,2003,996.858051210959
49047,2003,811.186040983471
51033,2003,1009.1619624567905
51113,2003,895.2007803725492
53057,2003,966.319537798437
55079,2003,1015.1249999671234
55089,2003,1015.6256236554311
55101,2003,1018.1251461862073
55133,2003,1013.7163984197532
56019,2003,867.2676464123082
56033,2003,884.2507731561643
56035,2003,761.7537910767121
56045,2003,850.1392298721593
