State County Code,Year,WIND
02068,2002,2.167793367123288
04003,2002,5.4379588958904135
04005,2002,5.22915734636871
04017,2002,5.932545282608695
06001,2002,4.265231036011081
06005,2002,2.339926008241759
06007,2002,3.6085093697868387
06009,2002,2.7675418547945205
06011,2002,3.7630838978583196
06013,2002,3.624884079096045
06017,2002,2.8370511855345906
06019,2002,3.177592644841267
06021,2002,3.4042372904109577
06025,2002,4.167134292857144
06027,2002,6.372216801652893
06029,2002,4.183115607075638
06031,2002,3.2480954059701475
06037,2002,2.735312943422353
06039,2002,4.366831256198349
06041,2002,7.118744047393364
06043,2002,4.513221762128332
06047,2002,3.2487398246575356
06057,2002,2.000259201086956
06059,2002,2.347495020547946
06061,2002,3.9071478119122265
06065,2002,3.823284007988725
06067,2002,4.386451322677318
06069,2002,3.8406186164383604
06071,2002,3.1495272233644895
06073,2002,3.014396218769045
06077,2002,5.630366048809515
06079,2002,3.5649699943201982
06083,2002,4.398025699174198
06089,2002,3.595499879551819
06099,2002,2.79635120031299
06101,2002,4.643154266068756
06103,2002,9.113365805194807
06107,2002,4.1174323862493
06109,2002,1.3958075752895764
06111,2002,4.544109334368538
06113,2002,5.093679789041096
08001,2002,4.3412644704225345
08005,2002,5.787449808864262
08031,2002,3.072457296058662
08059,2002,6.068714397794393
08069,2002,3.4808962038567515
08077,2002,3.390377389041096
08083,2002,4.976879025210086
08099,2002,6.887410186915886
08107,2002,2.8259547892976578
08113,2002,2.669681384180791
08119,2002,4.970364159420291
12086,2002,4.500479550684931
15001,2002,6.445101626484016
16023,2002,6.138205372602742
16049,2002,2.848478741626793
17001,2002,5.2777038129771014
17031,2002,6.072075801964833
17043,2002,4.667811033003302
17049,2002,4.408309965853659
17097,2002,4.635960806794058
17099,2002,3.968349210958905
17115,2002,6.0318143240223465
17117,2002,5.884335526027396
17119,2002,4.148727630434789
17143,2002,3.199818158904111
17161,2002,2.9249987460317457
17163,2002,3.9713865907780987
17167,2002,5.245583931249996
17197,2002,5.9681019729064015
17201,2002,4.207324640226628
18033,2002,6.779009793814433
18183,2002,7.597349644628099
20107,2002,6.305051690690693
20173,2002,5.926875132768362
20191,2002,7.231837899441336
20195,2002,10.096666098484851
20209,2002,6.640065447284343
21061,2002,3.263390739726026
22033,2002,3.6441402280219797
22047,2002,3.734613208219177
23001,2002,4.681054126027396
23003,2002,6.399389198606269
23007,2002,6.08513307142857
23009,2002,5.839046049881234
23011,2002,6.552975302083335
23013,2002,6.798817776934748
23019,2002,5.8449557318840615
23021,2002,4.253993515873016
26005,2002,4.299098178082194
26007,2002,5.110749257534243
26021,2002,5.099388468493153
26049,2002,3.6810562450424933
26063,2002,7.630070756164384
26065,2002,5.013598178082192
26077,2002,4.160152715469613
26081,2002,4.966716657534241
26091,2002,4.523590378082195
26099,2002,4.890958405479447
26105,2002,5.400532734246572
26113,2002,4.014597635616438
26121,2002,2.863952769863013
26125,2002,4.188458926027403
26139,2002,4.6814319260274
26145,2002,5.677173900277004
26147,2002,5.600344454794517
26153,2002,5.171175421917809
26161,2002,4.959172340057635
27137,2002,5.069158242424244
29021,2002,4.969689978082191
29039,2002,3.6605140140186916
29047,2002,2.8836095216637774
29077,2002,1.8113650000000003
29093,2002,1.1583232095890417
29097,2002,2.1766173131868145
29099,2002,0.9549262974452555
29125,2002,3.1485290054794484
29129,2002,6.98281071232876
29137,2002,2.2755928543956054
29183,2002,4.181660328767125
29186,2002,4.265568901818184
29189,2002,3.5084083733552625
29211,2002,3.6030578624641816
29510,2002,3.733277019305018
30029,2002,1.6701731068493164
32005,2002,3.998130457534246
32031,2002,1.705220327586207
32033,2002,4.781317512328768
36001,2002,5.286984773480666
36005,2002,3.713549326923076
36013,2002,6.873659217696623
36015,2002,4.340184022099448
36027,2002,2.9475034452554754
36029,2002,6.242828226291079
36031,2002,3.12049380748663
36043,2002,1.2991186016483514
36055,2002,3.53406660341556
36059,2002,5.7724651315068565
36063,2002,5.951072112328768
36067,2002,5.469591156593409
36081,2002,4.872242684049083
36083,2002,2.906086977839332
36085,2002,8.326831830508471
36093,2002,3.2520724365482248
36111,2002,4.112220754189944
36119,2002,2.5477549726027418
37067,2002,4.160725230769231
37119,2002,2.6699028333333326
38007,2002,10.028192512465367
41005,2002,5.565829611738148
41009,2002,4.958001871232875
41017,2002,5.771371
41029,2002,3.212534068493151
41033,2002,2.180337922005571
41035,2002,3.712901170391064
41037,2002,3.548738936288089
41039,2002,2.9651785349794255
41043,2002,5.830983438202248
41047,2002,4.81212123529412
41051,2002,5.4716941760461735
41059,2002,2.9741546336088143
41061,2002,4.380013843835619
45001,2002,2.3956450638888884
45011,2002,1.3595758841807903
45019,2002,3.4489675287671244
45025,2002,1.6511788185654006
45037,2002,1.4265918422535209
45043,2002,4.1236497175792515
45079,2002,4.858413849056603
45091,2002,2.1664324560439576
47009,2002,3.14797411911357
47155,2002,7.816935262385325
48029,2002,5.150157581506858
48039,2002,6.308916664364643
48043,2002,6.411192857566766
48055,2002,7.022746382978724
48061,2002,6.986329337278106
48071,2002,10.442543482191777
48085,2002,6.635289808450712
48113,2002,5.753617691701242
48121,2002,6.101558253443528
48135,2002,7.650506559065945
48139,2002,9.24674950136987
48141,2002,4.954637307152481
48167,2002,7.363941581081092
48183,2002,4.7521932410958865
48201,2002,5.170256897909371
48203,2002,2.704663824657533
48215,2002,6.812787738764046
48221,2002,5.331885824657534
48245,2002,5.818590102299767
48251,2002,8.131683049315063
48257,2002,5.914580175342459
48273,2002,11.952485105263158
48303,2002,6.0359383030303
48339,2002,4.813534057692305
48355,2002,7.602259227474963
48361,2002,4.0126602191780805
48367,2002,7.2167169479452
48397,2002,5.127814427397258
48423,2002,4.8125320794520565
48439,2002,6.972903386376651
48453,2002,4.871797000896847
48469,2002,6.195200391780823
48479,2002,6.437992464383566
49013,2002,6.525339854609931
49037,2002,4.953553855153201
49047,2002,5.075952662087911
51113,2002,4.937596020895524
53009,2002,1.4976312657534243
53053,2002,1.305956304093567
53057,2002,2.3356655110497253
56039,2002,2.4913408207792203
78020,2002,7.222497464912283
80002,2002,4.23735304712042
80006,2002,2.9114385384615384
