State County Code,Year,WIND
01073,2014,1.0894125543175481
02068,2014,1.7575165637393768
02090,2014,2.1443441101449294
04003,2014,5.229045754874648
04005,2014,4.909607043835619
04013,2014,3.0406497555087797
04017,2014,7.472631268493155
04019,2014,4.6270510480505145
05119,2014,4.144198063186811
06005,2014,2.2622433409090936
06007,2014,3.526706263978009
06009,2014,2.4439810056179776
06011,2014,2.747376487671234
06017,2014,2.7357672830882365
06019,2014,3.548965739612191
06021,2014,4.5596960054794495
06025,2014,3.9368312740879308
06027,2014,5.425203341374272
06029,2014,4.918619952040098
06031,2014,3.7547066120805312
06037,2014,3.8981997232876693
06039,2014,3.963353957796012
06043,2014,5.7606138046421735
06047,2014,2.897255288184436
06057,2014,2.1910403944444443
06061,2014,3.911168846575344
06065,2014,4.471627971590909
06067,2014,3.5947572103786847
06069,2014,4.068514173529415
06071,2014,6.680829343406592
06073,2014,3.126331668120805
06077,2014,4.45268343422263
06079,2014,4.219810044706532
06083,2014,4.18460739428362
06085,2014,5.420903854395605
06089,2014,2.680001683333335
06099,2014,3.0101480140845096
06101,2014,4.223305852882703
06103,2014,9.953924865306124
06107,2014,3.354253808933006
06109,2014,1.4269689131736527
06111,2014,4.265049842105264
06113,2014,4.815013057692305
08001,2014,4.198618243801658
08005,2014,8.782633805479447
08031,2014,3.637298779908676
08035,2014,5.034223720547941
08041,2014,2.6062852836879427
08045,2014,3.253025271978021
08057,2014,6.882774923303835
08059,2014,5.0886456655124706
08067,2014,1.876658441095889
08069,2014,3.149626053156146
08077,2014,4.654423295714284
08081,2014,6.058238875457875
08083,2014,5.767986709589041
08099,2014,6.954564709589041
08103,2014,5.768129342465758
08123,2014,4.880391870307166
09001,2014,4.707414265753427
09003,2014,2.9284600687203786
09005,2014,5.126662590163933
09007,2014,5.005793999999998
09009,2014,5.486397020730503
09013,2014,2.367969894217208
10001,2014,5.313864586301372
10003,2014,2.76336786295181
10005,2014,3.2498181684931526
11001,2014,6.913258676712327
12057,2014,5.0536384583333325
12086,2014,5.03121985164835
13021,2014,3.1464980409836074
13051,2014,2.368740000000001
13073,2014,1.8379885573770487
13077,2014,1.8102459098360666
13085,2014,1.317464098360656
13089,2014,1.0655534782608695
13097,2014,4.755812980952381
13121,2014,2.2447929918032803
13127,2014,2.3542110655737707
13213,2014,5.084273975409836
13215,2014,1.545345729508197
13223,2014,4.97366799180328
13245,2014,1.917183418032786
13247,2014,1.1581872786885246
15001,2014,7.1354279680998465
15003,2014,3.8707873771929813
16001,2014,3.8400620966386554
16005,2014,6.6795897157360455
16017,2014,3.4341245358361774
16023,2014,6.356018945205478
16049,2014,3.037959219512193
16055,2014,6.855140343558285
16057,2014,4.520856287581699
16059,2014,2.3794494296875
16069,2014,4.593298963677641
16079,2014,1.717288335483872
16083,2014,7.302147102040814
17001,2014,5.863452712121213
17019,2014,8.934037442424238
17023,2014,4.347967178082194
17031,2014,5.931916250714966
17065,2014,3.5910895584795326
17097,2014,3.970980294117648
17115,2014,5.960966553892217
17117,2014,4.888937966666666
17119,2014,7.882247882352942
17143,2014,4.044140299999999
17161,2014,3.3939325737051784
17163,2014,3.76099422297297
17201,2014,3.9564880136986305
18003,2014,4.117466052054794
18015,2014,8.424136323287671
18019,2014,4.610358340782123
18037,2014,5.165358554945058
18043,2014,3.95740815954416
18051,2014,4.300946501369863
18055,2014,5.549801298630138
18065,2014,6.211579445054947
18071,2014,5.621335602739723
18073,2014,8.490589001932367
18089,2014,6.392999934903039
18091,2014,8.791989384831457
18097,2014,4.344872269698896
18107,2014,7.13312290849673
18109,2014,4.408822657534243
18125,2014,4.002050724233982
18127,2014,7.521412891966751
18129,2014,5.2608194917127085
18141,2014,4.305959761643832
18165,2014,5.708578881542698
18167,2014,3.440163374301677
18173,2014,5.250681613698627
18177,2014,4.956737243835617
18183,2014,5.630373316804403
19013,2014,3.5222995315068477
19017,2014,6.326529607476637
19033,2014,3.180655810958905
19045,2014,2.802806756164384
19085,2014,3.2793339275700917
19103,2014,3.5110016712328758
19113,2014,3.4523795260273955
19137,2014,3.6901149942028972
19139,2014,3.1295652246575325
19147,2014,4.8084795726027405
19153,2014,4.083785052197803
19163,2014,3.6594444300993167
19169,2014,4.326055717032967
19177,2014,4.697967101648351
19181,2014,1.7633704210526315
19193,2014,5.5305984
21013,2014,1.9573550767123276
21015,2014,1.5071196895604384
21019,2014,1.3433100821917814
21029,2014,2.534250076712328
21043,2014,2.570825213698629
21059,2014,3.40433372328767
21061,2014,3.2442422958904094
21111,2014,4.042063393397524
21113,2014,3.692834547945205
21139,2014,3.3168248328767103
21157,2014,2.7992354761904776
21193,2014,1.452713424657534
21213,2014,3.389845481894148
22005,2014,2.5894681999999976
22033,2014,2.9493887262723537
22047,2014,2.8373225589041122
23003,2014,6.454162309589041
23009,2014,6.690617535911602
23019,2014,5.589086252054795
23031,2014,3.047365262295082
24003,2014,3.497001449315072
24005,2014,3.986052089887635
24013,2014,4.747459471232874
24015,2014,6.1625031235955054
24019,2014,3.485201580071174
24023,2014,4.46516382142857
24025,2014,3.5734380147275395
24027,2014,2.2510370581818178
24029,2014,4.89024973424657
24031,2014,1.9106867410468322
24033,2014,2.9430027808219186
24043,2014,5.8417674269972455
25025,2014,2.237125380821918
26005,2014,4.371438345205477
26017,2014,4.2412070578512395
26021,2014,4.071484027397262
26027,2014,5.852614602240898
26033,2014,5.482985638888884
26049,2014,4.118502447945206
26063,2014,7.046090085294121
26065,2014,5.31689184022039
26067,2014,4.405766575342463
26077,2014,4.1619751730769226
26081,2014,4.4929303191780825
26091,2014,4.85881396712329
26099,2014,4.2650982980501295
26101,2014,6.317632159779609
26105,2014,4.554228317808218
26113,2014,3.5375374089635865
26115,2014,5.526267126027397
26121,2014,3.1733723021978015
26125,2014,3.6154758953168047
26139,2014,4.052780410958902
26147,2014,5.371510723756905
26153,2014,5.3796860219178075
26161,2014,4.188985975206607
26163,2014,4.885899030709236
27003,2014,3.971250721611724
27053,2014,3.2553653041095862
27137,2014,5.096810317679558
27169,2014,3.206581227106231
28049,2014,4.259032135057469
29021,2014,3.92511275616438
29037,2014,5.559745509589035
29039,2014,5.064167115068492
29047,2014,4.164012816438352
29093,2014,3.817343194520545
29095,2014,3.5088593643835626
29097,2014,2.372215272727272
29099,2014,2.9724959136986326
29113,2014,3.9426637287671222
29137,2014,3.408675598901099
29157,2014,5.930685383561644
29183,2014,5.606453421917808
29186,2014,5.411067742465753
29189,2014,2.7032756553620523
29213,2014,3.8925381890410984
29510,2014,4.322973268493155
30029,2014,1.2838614793388443
30049,2014,5.360069331506848
31055,2014,5.557674093150684
32003,2014,4.3594158045977025
32031,2014,2.425101745205479
32033,2014,5.171579743093926
33001,2014,4.736027793956043
33005,2014,2.673554904109588
33009,2014,4.089681673972599
33011,2014,7.079325899999999
33013,2014,2.74228934478022
33015,2014,4.579407500551265
34013,2014,1.7226994242424247
35001,2014,4.239202331506851
36005,2014,2.507847863013698
36013,2014,5.565211942465747
36029,2014,5.792079729166664
36043,2014,1.0874133342465748
36055,2014,3.3802349479452034
36067,2014,6.010762789473688
36081,2014,4.494136202739727
36101,2014,1.2511823424657538
37001,2014,2.527274942465755
37013,2014,4.165387647727273
37033,2014,2.3938633205479447
37051,2014,3.411850563291139
37067,2014,3.3049656044568247
37071,2014,1.8394937342465771
37081,2014,3.5057698743882586
37105,2014,2.967470668571427
37107,2014,4.304342858552635
37111,2014,2.1899806657534246
37119,2014,2.475449221917809
37123,2014,2.535119886426593
37145,2014,2.1208786195652167
37159,2014,2.46130582739726
37173,2014,1.3203677534246576
37183,2014,2.571950144092221
37191,2014,2.8207759534883716
38007,2014,9.605012630363033
38013,2014,9.525177225626743
38015,2014,8.237488567123288
38017,2014,9.856681887671238
38025,2014,8.750286827298048
38053,2014,5.84943396460177
38057,2014,9.867738167582415
38065,2014,13.88850851129944
38105,2014,4.453234841095893
39035,2014,10.945161881987573
39049,2014,2.4979860027777763
39061,2014,3.256686082191781
39135,2014,4.953892913043478
39145,2014,4.673026923076925
40001,2014,5.231594228021982
40017,2014,6.82607361917808
40031,2014,4.680314510989008
40037,2014,4.363745934246577
40087,2014,6.48827016438356
40101,2014,5.100669580821921
40109,2014,4.38873302904564
40143,2014,3.62952579652997
41005,2014,5.427975635193131
41009,2014,4.416065167582416
41011,2014,4.176807093922657
41013,2014,2.938910054945057
41017,2014,4.424485758241758
41025,2014,3.3875694478021967
41029,2014,2.930101966197183
41033,2014,2.1249129625000003
41035,2014,3.0200284958904113
41037,2014,3.220993547945208
41039,2014,2.5121138984446487
41047,2014,3.445669804081636
41051,2014,5.309955447592069
41059,2014,3.459104015564203
41061,2014,3.475506083129587
41067,2014,3.347973954022988
42003,2014,4.226637819178081
42101,2014,3.0253598882352923
44003,2014,1.9741240438356171
44007,2014,4.121033061983471
44009,2014,3.9205902904109577
45019,2014,1.8073161652892575
45025,2014,0.8687318997214488
45045,2014,2.4599062863013703
45079,2014,3.8205701248285346
46033,2014,5.000409021917808
46093,2014,6.449409690410949
46099,2014,4.405646387811635
46127,2014,7.366945309589043
47009,2014,2.8487688493150696
47155,2014,7.575990957066186
48027,2014,6.585469260930886
48029,2014,5.279879116954476
48039,2014,5.693228847706417
48043,2014,5.905378506849316
48061,2014,6.834352385674931
48071,2014,10.713531446927375
48085,2014,6.196248800277395
48113,2014,5.345528564535586
48121,2014,7.022377638736264
48135,2014,7.149358921703293
48139,2014,7.864517623287669
48141,2014,5.312070780674838
48167,2014,7.9486100068493
48183,2014,4.301056793956048
48201,2014,4.954355489854055
48203,2014,2.374617785714287
48215,2014,5.76878523529412
48221,2014,5.609004230769233
48231,2014,4.386176570247938
48245,2014,5.544772402100043
48251,2014,7.2583254794520515
48257,2014,5.100379364640883
48273,2014,11.65549440114614
48303,2014,5.236496147798735
48309,2014,7.30068395342466
48323,2014,5.1214348904109634
48339,2014,4.7744098241758275
48349,2014,7.809503542465744
48355,2014,7.213046478994883
48361,2014,3.868860104395601
48367,2014,7.264027964285709
48375,2014,9.362666073972596
48397,2014,5.106766031645569
48423,2014,6.007434043956042
48439,2014,7.137190278967601
48453,2014,4.876770238839284
48469,2014,5.866301673972603
48479,2014,5.8588547109589095
48485,2014,3.6750757818181823
49017,2014,5.0973164794520525
49037,2014,4.797253328767127
49047,2014,2.2563936813186825
49053,2014,7.117112419178079
50003,2014,2.7930379999999997
50007,2014,3.156156800187619
50021,2014,2.912122819178083
51113,2014,3.2529268027777776
53005,2014,6.7664991474654395
53007,2014,2.885209180821918
53009,2014,7.406445363636357
53011,2014,3.2564126903409094
53027,2014,4.765091580645159
53033,2014,3.5653845414847187
