State County Code,Year,TEMP
02068,2004,32.28246713934426
02188,2004,31.903208597826087
04003,2004,59.18667394246572
04005,2004,50.7615546612022
04013,2004,73.2929580904109
04017,2004,54.661041732240456
04019,2004,68.52875347160631
06005,2004,56.99701610655737
06007,2004,62.15896370146517
06009,2004,58.30772581767953
06011,2004,65.33718843442624
06017,2004,52.94496767120622
06019,2004,62.54795030303028
06021,2004,62.820725538251374
06023,2004,54.43460890136985
06025,2004,73.43680958074832
06027,2004,65.2390420868079
06029,2004,64.85579267001455
06031,2004,60.656910863387985
06033,2004,55.15271039890704
06037,2004,63.96469587629235
06039,2004,61.14768781420763
06041,2004,53.80558497435901
06043,2004,54.173129320171675
06047,2004,61.65082035519117
06051,2004,48.34889047707981
06053,2004,55.80972577919717
06057,2004,64.73663949456518
06059,2004,64.07337967622954
06061,2004,56.521354329670345
06065,2004,67.47612725092587
06067,2004,62.58451817357635
06069,2004,57.89380569696967
06071,2004,63.87794128412253
06073,2004,62.35127962064264
06077,2004,63.13782953130596
06079,2004,57.34009686995207
06083,2004,58.354023693590044
06087,2004,56.12099064795564
06089,2004,45.22104189344262
06099,2004,62.692653740437116
06101,2004,61.94255666666667
06103,2004,70.75780657065218
06107,2004,58.60255726407872
06109,2004,58.41742894262292
06111,2004,60.6678055669319
06113,2004,60.68401471857925
08001,2004,52.230721112021875
08005,2004,52.25966282513662
08031,2004,52.06506066203058
08035,2004,55.05259125193799
08059,2004,49.98884011998362
08067,2004,47.61153171062992
08069,2004,44.658630361149115
08077,2004,56.82302370724639
08083,2004,49.96273662295082
08107,2004,40.67324147814206
08119,2004,38.968973208333324
09001,2004,52.59720447075367
09003,2004,47.3342295
09005,2004,45.61820487058822
09007,2004,51.190178439890715
09009,2004,51.45854231117537
09011,2004,50.03385250819676
09013,2004,49.342092278911565
11001,2004,57.3977686666667
12086,2004,74.22401041322307
13089,2004,62.798021614925375
13213,2004,58.650200416167664
13223,2004,61.69062640597017
13247,2004,61.83682865671643
15001,2004,60.730411049826195
16001,2004,51.44683171590914
