State County Code,Year,TEMP
01073,2015,65.13476516712329
02068,2015,31.22321901933701
02090,2015,13.516044033003299
04003,2015,61.385220471232884
04005,2015,52.884569284931516
04013,2015,74.98703240273967
04017,2015,55.79173198904109
04019,2015,69.25279801401848
04021,2015,72.77499505849582
05119,2015,64.00585396969691
06005,2015,58.12696179084966
06007,2015,59.8274077581967
06009,2015,61.91766303804347
06011,2015,62.760630768211975
06019,2015,64.95853914816874
06021,2015,59.26886490163936
06023,2015,55.767105066298335
06025,2015,75.4167686005802
06027,2015,63.35890888108885
06029,2015,63.449293581207264
06031,2015,65.11668526018389
06033,2015,56.94727407156136
06037,2015,65.94031316681176
06039,2015,63.932854941096004
06043,2015,54.38882512637364
06047,2015,63.993460463013655
06051,2015,46.277418101982974
06053,2015,58.25883296703299
06059,2015,66.27112378633306
06065,2015,70.54250419412044
06067,2015,63.580439552616106
06069,2015,59.20544323521319
06071,2015,64.69904267724486
06073,2015,65.55952522963689
06077,2015,63.20873766079808
06079,2015,59.039895043165444
06083,2015,61.35692446907208
06085,2015,60.65235213186815
06087,2015,57.62736192561988
06089,2015,46.0116133068493
06099,2015,63.12065980851067
06101,2015,56.106582749999966
06107,2015,63.9786430109547
06111,2015,64.08349020821917
08001,2015,50.50835805566599
08005,2015,50.302216952772056
08031,2015,52.726446517751455
08035,2015,50.862524772602725
08041,2015,51.270494317808186
08045,2015,47.33152068724279
08057,2015,38.4692886438356
08059,2015,49.90516412671239
08067,2015,47.72938513736257
08069,2015,46.3223058661088
08077,2015,55.27312619452054
08081,2015,47.989346441558425
08083,2015,51.06088148767124
08093,2015,41.58014012499998
08099,2015,54.73722409589042
08103,2015,47.64127785537188
08123,2015,51.657429600551005
09001,2015,52.19021551935297
09003,2015,53.33079151369854
09005,2015,46.824845830136994
09007,2015,53.319906435616424
09009,2015,52.23462978735102
09011,2015,51.974201093150654
09013,2015,48.88506638356163
10003,2015,55.52683998513008
11001,2015,60.064813029094765
12057,2015,73.81351725479456
12086,2015,75.80592730958908
12103,2015,74.76974431043959
12129,2015,70.93957982978722
13073,2015,69.24418421478867
13089,2015,62.63582578512396
13213,2015,59.82053319008259
13215,2015,65.7090298457301
13223,2015,61.65198078236917
13245,2015,65.98296608791215
13247,2015,62.19759030578501
15001,2015,62.044940082089525
15003,2015,77.62270683791216
16001,2015,52.55065713204509
16005,2015,51.34126952876712
16017,2015,40.06532546739131
16023,2015,47.77064703013695
16049,2015,52.06093820684931
16053,2015,25.971629754716975
16055,2015,52.18583212372877
16057,2015,50.002181558904084
16059,2015,50.550641029304046
16069,2015,55.20888015915368
16079,2015,49.1827538547945
16083,2015,50.95676367397258
17019,2015,57.05677327884611
17023,2015,54.343166660274
17031,2015,45.49557503571428
17097,2015,49.33664384931506
17163,2015,52.83602975166294
18003,2015,50.987208972299165
18015,2015,50.012823484567875
18019,2015,56.54349455494503
18055,2015,55.60529638356162
18065,2015,52.329991107438055
18071,2015,68.35723635087717
18073,2015,51.05295687671236
18089,2015,51.78540127848105
18097,2015,54.489750499543455
18107,2015,51.50252525108225
18127,2015,51.05308671780823
18129,2015,56.90400850304881
18141,2015,51.10857561095891
18173,2015,58.45752372727269
18177,2015,52.167519432876745
18183,2015,50.929434452054785
19013,2015,49.37043831767951
19045,2015,50.63735589640885
19103,2015,50.903383591780816
19113,2015,51.01605596712328
19137,2015,51.4086068958904
19139,2015,51.98740058904117
19147,2015,47.654476309589036
19153,2015,53.45730233150686
19163,2015,51.333085652816195
19177,2015,52.93847700000004
20209,2015,59.641878660273974
21013,2015,57.9817766657534
21015,2015,54.403457953424656
21019,2015,58.93414956438353
21029,2015,58.332245258687266
21043,2015,55.62789251388889
21047,2015,58.04126600000002
21059,2015,61.20249511506851
21061,2015,58.24576666849316
21111,2015,58.42563601506844
21113,2015,58.32310902465755
21139,2015,58.25722707397261
21185,2015,53.52511600000001
21193,2015,57.32621595342461
21213,2015,59.036519769863084
22033,2015,69.8464869011894
22047,2015,68.40378339999992
22095,2015,68.3880626273973
23005,2015,44.32747808287293
23009,2015,44.23485466301369
24003,2015,66.81016354205607
24005,2015,55.44268883286918
24013,2015,53.49873911506848
24015,2015,54.10818939999999
24019,2015,56.825316745205484
24023,2015,47.79099133972602
24025,2015,58.833991265975804
24027,2015,56.08667857808219
24029,2015,55.05514699726029
24031,2015,55.39156820111736
24033,2015,55.73777274517906
24043,2015,54.35358435342467
25001,2015,51.27109797260274
25005,2015,51.80513696986302
25009,2015,50.337787931506845
25011,2015,55.16780824109594
25013,2015,50.07751368219176
25015,2015,48.1789564102564
25021,2015,50.816383498630124
25025,2015,52.14084891857143
25027,2015,48.835646909589
26005,2015,49.91493873553715
26017,2015,48.59968035342471
26021,2015,50.05684931780823
26027,2015,50.058251045584065
26033,2015,42.92790148493152
26049,2015,49.03244202743483
26063,2015,46.650684926027395
26065,2015,50.06531211911354
26067,2015,48.05479450410958
26077,2015,49.576802159779625
26081,2015,48.73405748767125
26091,2015,49.50530968404909
26099,2015,49.836642267123324
26101,2015,46.31147775616434
26105,2015,47.4289587068493
26113,2015,44.87343126123596
26115,2015,50.78184662465757
26121,2015,48.81745842265194
26125,2015,50.57991931376142
26139,2015,49.38691391725104
26147,2015,49.37878379083094
26153,2015,42.56901815068493
26161,2015,50.907163090410954
26163,2015,51.20334957276641
27137,2015,40.74989867671233
27163,2015,9.014459663013701
28049,2015,68.1462287260274
29021,2015,56.08848783561645
29037,2015,55.37407805753431
29039,2015,57.476027400000014
29047,2015,55.61340136712332
29071,2015,64.05177022310755
29077,2015,59.31021901971831
29095,2015,57.6240893029472
29099,2015,57.345741371273675
29183,2015,55.624721437317774
29189,2015,60.690332669270816
29510,2015,58.98610793470328
30027,2015,45.67987393150687
30029,2015,43.8621953489011
30031,2015,37.31565575163398
30049,2015,45.19398980886428
30071,2015,45.61288287123289
30075,2015,49.16725309217877
30087,2015,45.49749889187057
30111,2015,50.21314416164384
31055,2015,53.76742008767126
32003,2015,70.79607614599527
32031,2015,55.27803154300326
32033,2015,50.21951567671231
33001,2015,46.033516967123276
33005,2015,47.104680378082215
33007,2015,60.739298743169385
33009,2015,44.49429225205479
33011,2015,49.07928008029196
33013,2015,49.80273971917807
33015,2015,52.01392922891571
34003,2015,53.833416517808224
34013,2015,39.079924886904756
34021,2015,53.62934580000004
34041,2015,49.29121486510263
35001,2015,58.213502943835664
35013,2015,63.69980321434779
35015,2015,76.28804344171778
35045,2015,53.407360339269374
36005,2015,55.819918504109594
36013,2015,45.51224295342468
36031,2015,40.84698461581922
36041,2015,43.37955657381614
36043,2015,41.96342315616439
36055,2015,51.416919783561674
36059,2015,54.4488672273973
36067,2015,49.833354043859664
36071,2015,50.680769112328804
36079,2015,-58.0
36081,2015,55.69874956164386
36101,2015,46.98914878711486
36119,2015,52.209301859116074
37067,2015,61.566448803921574
37081,2015,40.57253087037037
37105,2015,61.87922375068493
37119,2015,65.12799808906253
37123,2015,61.80574891232879
37173,2015,56.2154253219178
37183,2015,60.752446808571435
38007,2015,46.1501561373626
38013,2015,41.732230701369886
38015,2015,45.54930416712328
38017,2015,44.9628246328767
38025,2015,44.103372758904115
38053,2015,46.48756811029416
38057,2015,45.11321025276247
38065,2015,44.948011463687145
38093,2015,43.26823223835616
38105,2015,44.35107213744075
39035,2015,52.64804879772077
39061,2015,56.78619558356164
39081,2015,52.38136712785385
39135,2015,53.159655901369895
39145,2015,56.3459409945055
40001,2015,59.43472128219176
40015,2015,71.25439621568626
40017,2015,60.24074191666662
40021,2015,59.59007077260277
40031,2015,61.42072403305787
40037,2015,60.020499010958936
40071,2015,59.22679022739727
40081,2015,66.40098283389834
40087,2015,60.39416936033516
40097,2015,59.87261533333334
40101,2015,61.45301269589038
40109,2015,62.89380063807523
40115,2015,59.25178720670391
40135,2015,62.19146586931823
40143,2015,61.068407999216475
41005,2015,55.28361620000003
41009,2015,55.352644961432475
41013,2015,50.52067562809915
41017,2015,49.22993620165741
41025,2015,48.86464500273971
41029,2015,53.79987594246582
41033,2015,56.18308518904112
41035,2015,50.465766454794554
41037,2015,50.99430403254433
41047,2015,64.79291405714282
41051,2015,55.88584152876717
41059,2015,60.927544
41061,2015,51.18465472905025
41067,2015,59.41529949224806
42003,2015,53.13469659734914
42101,2015,58.84738761111111
44003,2015,48.90224457534248
44007,2015,52.27481818356161
44009,2015,52.09910657808218
45021,2015,75.60962873885347
45079,2015,64.66437288493145
46033,2015,47.15189869426749
46093,2015,51.07032458630138
46099,2015,51.37013887459805
46127,2015,33.7513889
47009,2015,56.694013609589085
47155,2015,53.71189354511973
47157,2015,62.0165267013699
48027,2015,67.33565624520548
48029,2015,69.38309022648397
48039,2015,69.74981506301373
48043,2015,67.99782429902646
48061,2015,73.91720409182734
48071,2015,70.77123201369866
48085,2015,66.23883321438463
48113,2015,67.64008309311299
48121,2015,65.3816817651098
48135,2015,64.4330149150685
48139,2015,66.55407106849316
48141,2015,66.7249045865218
48167,2015,70.7914721972603
48183,2015,65.94864200000002
48201,2015,71.01104131633782
48203,2015,64.77048665650966
48215,2015,74.78355311401863
48221,2015,66.39122042191778
48231,2015,64.32718162393161
48245,2015,69.08551358255811
48251,2015,65.50436542465752
48257,2015,66.2820856109589
48273,2015,71.79000612087908
48309,2015,66.31415000576371
48323,2015,72.40842323835615
48339,2015,68.60718275342467
48349,2015,66.99924407945205
48355,2015,72.07334742072753
48361,2015,69.40831619726026
48367,2015,64.91897847123288
48375,2015,58.199961276712294
48397,2015,66.14453919178082
48423,2015,66.03447128219179
48439,2015,67.33817124150957
48453,2015,68.4093935828767
48469,2015,70.50631275342467
48479,2015,74.44948503070172
49003,2015,53.96566727816415
49005,2015,50.866392178082194
49007,2015,52.243901717808214
49011,2015,55.558012805479386
49013,2015,49.86567480684931
49017,2015,53.23746454062501
49035,2015,55.34092811002096
49037,2015,59.022653502242164
49045,2015,56.94417164379085
49047,2015,50.824731747458294
49049,2015,54.49258821685083
49053,2015,63.556849684931485
49057,2015,57.99612832352938
50003,2015,47.50343598356166
50007,2015,47.12792535681605
50021,2015,47.33676448850576
51087,2015,59.578716079452086
51113,2015,47.85586300550965
51163,2015,53.96681639999999
53005,2015,58.59687008839784
53007,2015,55.377426293628766
53009,2015,48.92601552762431
53011,2015,55.51756485439559
53027,2015,50.90797756666665
53033,2015,53.97355163980724
53047,2015,54.19491145845269
53053,2015,53.50315160714286
53057,2015,52.61634255692731
53063,2015,52.39915771563981
53065,2015,53.45469480803569
53077,2015,55.411817781293024
54009,2015,52.58022137534247
55003,2015,44.77289953424657
55021,2015,58.443994984251944
